time,t9,rho,b10,b11,b12,b13,b14,b8,be10,be11,be12,be7,be9,c10,c11,c12,c13,c14,c15,c16,c9,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,h1,h2,h3,he3,he4,he6,li6,li7,li8,li9,n,n11,n12,n13,n14,n15,n16,n17,n18,ne16,ne17,ne18,ne19,ne20,ne21,ne22,ne23,ne24,ne25,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21
5.51892683e-05,1.99981604e-01,1.49958614e+04,3.37667051e-32,5.23245013e-29,5.53366392e-47,7.78715500e-63,3.56535183e-81,1.41058046e-11,9.31479666e-49,1.82854161e-68,8.63116102e-85,3.09055087e-09,4.26970618e-29,1.17290852e-36,7.67783720e-18,1.89820012e-04,2.09509955e-06,2.23487766e-18,1.44990093e-36,9.82200712e-54,1.25763079e-14,0.00000000e+00,4.58945939e-52,2.69680646e-26,2.59641237e-08,1.12381942e-11,3.02727547e-09,1.69826329e-22,4.24616182e-36,5.02432726e-54,6.11256068e-72,7.12938065e-01,1.21506323e-16,7.64159493e-18,1.14626193e-05,6.91393919e-02,1.63679533e-66,4.25818402e-26,2.60706367e-21,5.72372937e-41,1.73287823e-56,1.52750959e-19,0.00000000e+00,5.07171936e-22,1.08289438e-06,5.68836257e-05,1.41057633e-15,2.76268131e-27,2.20969061e-42,1.38995466e-59,3.54493560e-185,9.15812308e-201,4.20625108e-14,1.45945016e-16,7.17611357e-05,1.71411363e-07,5.27977883e-06,5.19682782e-21,3.48147152e-37,1.46447453e-53,7.59864864e-231,7.67745269e-25,7.22022709e-10,2.60870082e-07,3.62049228e-04,1.32101314e-07,1.35863029e-21,4.26114490e-26,3.32465251e-40,6.11681909e-57
5.88062599e-05,1.99980399e-01,1.49955902e+04,3.37121561e-32,5.71149330e-29,6.03078146e-47,8.83866014e-63,4.24518489e-81,1.58815781e-11,9.28513337e-49,1.81984880e-68,9.16773688e-85,3.29199841e-09,4.26282657e-29,1.61273300e-36,8.75448038e-18,1.89749235e-04,2.09268172e-06,2.37815656e-18,1.54108763e-36,1.11274777e-53,1.51177500e-14,0.00000000e+00,5.20855874e-52,2.87289994e-26,2.76647182e-08,1.19317374e-11,2.96638173e-09,1.76074707e-22,4.69521421e-36,5.92093034e-54,7.67293016e-72,7.12937973e-01,1.21319066e-16,7.62871515e-18,1.14615628e-05,6.91393926e-02,1.74102370e-66,4.25161809e-26,2.69937229e-21,5.91700824e-41,1.88995347e-56,1.52505596e-19,0.00000000e+00,6.15705396e-22,1.15357388e-06,5.68693665e-05,1.50453028e-15,2.18378596e-27,2.21589772e-42,1.49655761e-59,4.87148932e-185,1.33910348e-200,4.77528889e-14,1.65297171e-16,7.17611357e-05,1.71411363e-07,5.27977883e-06,5.53294414e-21,3.94638094e-37,1.76739806e-53,9.72105771e-231,9.92444012e-25,8.19597925e-10,2.77918637e-07,3.62047588e-04,1.31729106e-07,1.44437755e-21,3.36827926e-26,2.90396457e-40,5.76365488e-57
6.26603016e-05,1.99979114e-01,1.49953012e+04,3.36541413e-32,6.25168128e-29,6.59012044e-47,1.00595383e-62,5.06710937e-81,1.78718254e-11,9.25363678e-49,1.81063377e-68,9.73564218e-85,3.50651645e-09,4.25550986e-29,2.21757112e-36,9.98407354e-18,1.89673854e-04,2.09010868e-06,2.53039853e-18,1.63765424e-36,1.26033356e-53,1.81656759e-14,0.00000000e+00,5.91076240e-52,3.06039022e-26,2.94766253e-08,1.26651026e-11,2.90285138e-09,1.82198548e-22,5.18111071e-36,6.96223954e-54,9.60891955e-72,7.12937875e-01,1.21119899e-16,7.61501806e-18,1.14604374e-05,6.91393933e-02,1.85167866e-66,4.24463455e-26,2.79734071e-21,6.12141376e-41,2.06274926e-56,1.52244642e-19,0.00000000e+00,7.47592259e-22,1.22884468e-06,5.68541748e-05,1.60462228e-15,1.69983029e-27,2.22118310e-42,1.61024933e-59,6.69446304e-185,1.95787125e-200,5.42128103e-14,1.87185613e-16,7.17611357e-05,1.71411363e-07,5.27977883e-06,5.89048758e-21,4.47289995e-37,2.13264144e-53,1.24303610e-230,1.28308973e-24,9.30345066e-10,2.96077986e-07,3.62045840e-04,1.31333688e-07,1.53516080e-21,2.62183956e-26,2.50412566e-40,5.36443527e-57
6.67669294e-05,1.99977746e-01,1.49949933e+04,3.35924484e-32,6.86137649e-29,7.21994379e-47,1.14802569e-62,6.06342307e-81,2.01007171e-11,9.22020127e-49,1.80086840e-68,1.03364414e-84,3.73494690e-09,4.24772922e-29,3.04937064e-36,1.13886674e-17,1.89593571e-04,2.08737068e-06,2.69213437e-18,1.73987598e-36,1.42712651e-53,2.18190999e-14,0.00000000e+00,6.70715713e-52,3.26000483e-26,3.14071212e-08,1.34401756e-11,2.83666164e-09,1.88147938e-22,5.70492669e-36,8.16780943e-54,1.20036104e-71,7.12937772e-01,1.20908090e-16,7.60045365e-18,1.14592385e-05,6.91393940e-02,1.96912850e-66,4.23720773e-26,2.90128999e-21,6.33748020e-41,2.25295851e-56,1.51967141e-19,0.00000000e+00,9.07889068e-22,1.30900217e-06,5.68379900e-05,1.71125197e-15,1.30155657e-27,2.22562298e-42,1.73143870e-59,9.19962281e-185,2.86232570e-200,6.15462873e-14,2.11936589e-16,7.17611357e-05,1.71411363e-07,5.27977883e-06,6.27078240e-21,5.06909502e-37,2.57292901e-53,1.58867313e-230,1.65909897e-24,1.05603934e-09,3.15420045e-07,3.62043976e-04,1.30913695e-07,1.63113490e-21,2.00754905e-26,2.13011659e-40,4.92807499e-57
7.11426971e-05,1.99976287e-01,1.49946652e+04,3.35268526e-32,7.55013592e-29,7.92964428e-47,1.31371018e-62,7.27426325e-81,2.25948254e-11,9.18471611e-49,1.79052353e-68,1.09717414e-84,3.97818540e-09,4.23945632e-29,4.19332772e-36,1.29935370e-17,1.89508070e-04,2.08445740e-06,2.86392222e-18,1.84803638e-36,1.61556019e-53,2.61958797e-14,0.00000000e+00,7.61029551e-52,3.47251637e-26,3.34639562e-08,1.42588757e-11,2.76780247e-09,1.93868782e-22,6.26735847e-36,9.55886749e-54,1.49560939e-71,7.12937661e-01,1.20682864e-16,7.58496910e-18,1.14579613e-05,6.91393948e-02,2.09375884e-66,4.22931049e-26,3.01155607e-21,6.56575304e-41,2.46246058e-56,1.51672082e-19,0.00000000e+00,1.10275457e-21,1.39436037e-06,5.68207472e-05,1.82484482e-15,9.79308162e-28,2.22929907e-42,1.86055782e-59,1.26421762e-184,4.18417052e-200,6.98713791e-14,2.39917040e-16,7.17611357e-05,1.71411363e-07,5.27977883e-06,6.67522904e-21,5.74406848e-37,3.10355561e-53,2.02933155e-230,2.14562482e-24,1.19869461e-09,3.36021327e-07,3.62041988e-04,1.30467692e-07,1.73245576e-21,1.51051498e-26,1.78595378e-40,4.46488433e-57
7.58052437e-05,1.99974733e-01,1.49943157e+04,3.34571167e-32,8.32888601e-29,8.72989914e-47,1.50733215e-62,8.74959716e-81,2.53833044e-11,9.14706545e-49,1.77956895e-68,1.16431875e-84,4.23718474e-09,4.23066124e-29,5.76662486e-36,1.48276568e-17,1.89417015e-04,2.08135792e-06,3.04634843e-18,1.96242657e-36,1.82836354e-53,3.14361694e-14,0.00000000e+00,8.63438704e-52,3.69874511e-26,3.56553858e-08,1.51231471e-11,2.69627828e-09,1.99303007e-22,6.86862782e-36,1.11581955e-53,1.85837758e-71,7.12937543e-01,1.20443404e-16,7.56850866e-18,1.14566008e-05,6.91393956e-02,2.22597291e-66,4.22091415e-26,3.12848994e-21,6.80678701e-41,2.69334099e-56,1.51358397e-19,0.00000000e+00,1.33969152e-21,1.48525304e-06,5.68023774e-05,1.94585378e-15,7.23280988e-28,2.23229643e-42,1.99806358e-59,1.73727425e-184,6.11570890e-200,7.93220855e-14,2.71539415e-16,7.17611357e-05,1.71411363e-07,5.27977883e-06,7.10530781e-21,6.50808734e-37,3.74289812e-53,2.59074990e-230,2.77525804e-24,1.36059536e-09,3.57963221e-07,3.62039868e-04,1.29994175e-07,1.83949276e-21,1.11561702e-26,1.47458342e-40,3.98613511e-57
8.07733640e-05,1.99973077e-01,1.49939432e+04,3.33829905e-32,9.21012318e-29,9.63284535e-47,1.73404977e-62,1.05517315e-80,2.84980739e-11,9.10712818e-49,1.76797340e-68,1.23524584e-84,4.51295849e-09,4.22131240e-29,7.93046322e-36,1.69242473e-17,1.89320050e-04,2.07806065e-06,3.24002831e-18,2.08334448e-36,2.06859412e-53,3.77064718e-14,0.00000000e+00,9.79551363e-52,3.93956175e-26,3.79902032e-08,1.60349489e-11,2.62210972e-09,2.04388907e-22,7.50837655e-36,1.29899198e-53,2.30247521e-71,7.12937417e-01,1.20188846e-16,7.55101352e-18,1.14551516e-05,6.91393965e-02,2.36619183e-66,4.21198846e-26,3.25245781e-21,7.06114365e-41,2.94791290e-56,1.51024960e-19,0.00000000e+00,1.62784169e-21,1.58203484e-06,5.67828073e-05,2.07476104e-15,5.23724107e-28,2.23470175e-42,2.14443924e-59,2.38730534e-184,8.93778994e-200,9.00504968e-14,3.07267001e-16,7.17611357e-05,1.71411363e-07,5.27977883e-06,7.56258255e-21,7.37272731e-37,4.51302656e-53,3.30550273e-230,3.59023484e-24,1.54433287e-09,3.81332298e-07,3.62037607e-04,1.29491565e-07,1.95242550e-21,8.07816600e-27,1.19783410e-40,3.50356335e-57
8.60670847e-05,1.99971313e-01,1.49935464e+04,3.33042098e-32,1.02081438e-28,1.06522776e-46,2.00001883e-62,1.27584791e-80,3.19740038e-11,9.06477791e-49,1.75570467e-68,1.31012595e-84,4.80658489e-09,4.21137649e-29,1.09065631e-35,1.93213998e-17,1.89216793e-04,2.07455336e-06,3.44560687e-18,2.21109380e-36,2.33967451e-53,4.52043829e-14,0.00000000e+00,1.11118724e-51,4.19589025e-26,4.04777739e-08,1.69962427e-11,2.54533553e-09,2.09061611e-22,8.18555448e-36,1.50791764e-53,2.84401677e-71,7.12937284e-01,1.19918281e-16,7.53242168e-18,1.14536079e-05,6.91393975e-02,2.51485465e-66,4.20250147e-26,3.38384122e-21,7.32938843e-41,3.22874051e-56,1.50670582e-19,0.00000000e+00,1.97834615e-21,1.68508263e-06,5.67619587e-05,2.21207986e-15,3.71349421e-28,2.23659969e-42,2.30019639e-59,3.28048278e-184,1.30603049e-199,1.02229232e-13,3.47619807e-16,7.17611358e-05,1.71411363e-07,5.27977883e-06,8.04870439e-21,8.35103346e-37,5.44043348e-53,4.21477076e-230,4.64530125e-24,1.75284631e-09,4.06220631e-07,3.62035196e-04,1.28958207e-07,2.07148388e-21,5.72788734e-27,9.56361881e-41,3.02876327e-57
9.17077451e-05,1.99969433e-01,1.49931235e+04,3.32204967e-32,1.13393078e-28,1.18038720e-46,2.31258945e-62,1.54671536e-80,3.58490982e-11,9.01988290e-49,1.74272965e-68,1.38913162e-84,5.11921094e-09,4.20081843e-29,1.49999107e-35,2.20627942e-17,1.89106843e-04,2.07082308e-06,3.66375935e-18,2.34598279e-36,2.64543217e-53,5.41641420e-14,0.00000000e+00,1.26040489e-51,4.46871082e-26,4.31280733e-08,1.80089788e-11,2.46601443e-09,2.13253718e-22,8.89829950e-36,1.74516452e-53,3.50163838e-71,7.12937141e-01,1.19630747e-16,7.51266784e-18,1.14519636e-05,6.91393985e-02,2.67241843e-66,4.19241954e-26,3.52303697e-21,7.61208738e-41,3.53866440e-56,1.50294012e-19,0.00000000e+00,2.40478475e-21,1.79479672e-06,5.67397483e-05,2.35835655e-15,2.57473159e-28,2.23807142e-42,2.46587650e-59,4.50770136e-184,1.90815108e-199,1.16054205e-13,3.93181059e-16,7.17611358e-05,1.71411363e-07,5.27977883e-06,8.56541544e-21,9.45769954e-37,6.55690382e-53,5.37055093e-230,6.01143188e-24,1.98946916e-09,4.32726126e-07,3.62032625e-04,1.28392375e-07,2.19695711e-21,3.97140344e-27,7.49718886e-41,2.57262581e-57
9.77180827e-05,1.99967430e-01,1.49926729e+04,3.31315581e-32,1.26223407e-28,1.31054381e-46,2.68054152e-62,1.87996137e-80,4.01646751e-11,8.97230615e-49,1.72901438e-68,1.47243645e-84,5.45205683e-09,4.18960125e-29,2.06299876e-35,2.51985207e-17,1.88989769e-04,2.06685612e-06,3.89519171e-18,2.48832274e-36,2.99014276e-53,6.48631071e-14,0.00000000e+00,1.42953256e-51,4.75906302e-26,4.59517254e-08,1.90750795e-11,2.38422695e-09,2.16896104e-22,9.64381590e-36,2.01329108e-53,4.29667773e-71,7.12936990e-01,1.19325234e-16,7.49168326e-18,1.14502122e-05,6.91393995e-02,2.83935803e-66,4.18170719e-26,3.67045700e-21,7.90980307e-41,3.88082896e-56,1.49893931e-19,0.00000000e+00,2.92371278e-21,1.91160227e-06,5.67160875e-05,2.51417254e-15,1.74283931e-28,2.23919205e-42,2.64205268e-59,6.19379237e-184,2.78742031e-199,1.31747763e-13,4.44604336e-16,7.17611358e-05,1.71411363e-07,5.27977883e-06,9.11455263e-21,1.07092675e-36,7.90055133e-53,6.83841503e-230,7.78065686e-24,2.25798187e-09,4.60952887e-07,3.62029883e-04,1.27792261e-07,2.32906849e-21,2.68823719e-27,5.76438036e-41,2.14474993e-57
1.04122326e-04,1.99965296e-01,1.49921929e+04,3.30370859e-32,1.40786798e-28,1.45772026e-46,3.11436639e-62,2.29086304e-80,4.49655397e-11,8.92190538e-49,1.71452417e-68,1.56021412e-84,5.80642060e-09,4.17768608e-29,2.83737258e-35,2.87860197e-17,1.88865115e-04,2.06263800e-06,4.14064097e-18,2.63842618e-36,3.37857728e-53,7.76292970e-14,0.00000000e+00,1.62120274e-51,5.06804904e-26,4.89600451e-08,2.01964201e-11,2.30007725e-09,2.19918906e-22,1.04182530e-35,2.31476353e-53,5.25328971e-71,7.12936828e-01,1.19000677e-16,7.46939568e-18,1.14483467e-05,6.91394006e-02,3.01616589e-66,4.17032710e-26,3.82652815e-21,8.22309002e-41,4.25871185e-56,1.49468952e-19,0.00000000e+00,3.55531583e-21,2.03595074e-06,5.66908821e-05,2.68014664e-15,1.15005849e-28,2.24002880e-42,2.82933129e-59,8.51016843e-184,4.07113311e-199,1.49562249e-13,5.02621400e-16,7.17611358e-05,1.71411363e-07,5.27977883e-06,9.69805138e-21,1.21243494e-36,9.51705193e-53,8.70094302e-230,1.00723288e-23,2.56267149e-09,4.91011582e-07,3.62026959e-04,1.27155983e-07,2.46804227e-21,1.77388076e-27,4.34183635e-41,1.75294218e-57
1.10946289e-04,1.99963021e-01,1.49916813e+04,3.29367560e-32,1.57328695e-28,1.62421278e-46,3.62660357e-62,2.79859244e-80,5.03001479e-11,8.86853316e-49,1.69922371e-68,1.65263718e-84,6.18368312e-09,4.16503205e-29,3.90245629e-35,3.28911589e-17,1.88732399e-04,2.05815343e-06,4.40087525e-18,2.79660484e-36,3.81605300e-53,9.28501591e-14,0.00000000e+00,1.83839116e-51,5.39683704e-26,5.21650824e-08,2.13748065e-11,2.21369489e-09,2.22252710e-22,1.12165897e-35,2.65185182e-53,6.39846458e-71,7.12936656e-01,1.18655956e-16,7.44572916e-18,1.14463597e-05,6.91394018e-02,3.20335152e-66,4.15824002e-26,3.99169167e-21,8.55248937e-41,4.67615558e-56,1.49017617e-19,0.00000000e+00,4.32420901e-21,2.16832140e-06,5.66640316e-05,2.85693732e-15,7.39588103e-29,2.24064008e-42,3.02835332e-59,1.16921671e-183,5.94489715e-199,1.69784035e-13,5.68050768e-16,7.17611358e-05,1.71411363e-07,5.27977883e-06,1.03179493e-20,1.37238740e-36,1.14611101e-52,1.10619876e-229,1.30412603e-23,2.90839913e-09,5.23019847e-07,3.62023840e-04,1.26481581e-07,2.61412291e-21,1.14072609e-27,3.19965978e-41,1.40282643e-57
1.18217482e-04,1.99960598e-01,1.49911363e+04,3.28302283e-32,1.76130149e-28,1.81262682e-46,4.23224286e-62,3.42723137e-80,5.62207555e-11,8.81203706e-49,1.68307724e-68,1.74987571e-84,6.58531342e-09,4.15159621e-29,5.36736033e-35,3.75894634e-17,1.88591105e-04,2.05338628e-06,4.67669375e-18,2.96316710e-36,4.30848829e-53,1.10982741e-13,0.00000000e+00,2.08446048e-51,5.74666464e-26,5.55796701e-08,2.26119506e-11,2.12523633e-09,2.23829921e-22,1.20325301e-35,3.02650384e-53,7.76190299e-71,7.12936473e-01,1.18289895e-16,7.42060401e-18,1.14442434e-05,6.91394030e-02,3.40144087e-66,4.14540468e-26,4.16640265e-21,8.89852274e-41,5.13740116e-56,1.48538392e-19,0.00000000e+00,5.26041226e-21,2.30922292e-06,5.66354292e-05,3.04524523e-15,4.63507590e-29,2.24107685e-42,3.23979525e-59,1.60628289e-183,8.67922042e-199,1.92738106e-13,6.41807052e-16,7.17611358e-05,1.71411363e-07,5.27977883e-06,1.09763898e-20,1.55313594e-36,1.37981999e-52,1.40519577e-229,1.68882910e-23,3.30067640e-09,5.57102702e-07,3.62020514e-04,1.25767017e-07,2.76753635e-21,7.14861340e-28,2.30402467e-41,1.09776421e-57
1.25965213e-04,1.99958016e-01,1.49905556e+04,3.27171459e-32,1.97512993e-28,2.02591695e-46,4.94920407e-62,4.20705165e-80,6.27835509e-11,8.75225989e-49,1.66604866e-68,1.85209573e-84,7.01287434e-09,4.13733356e-29,7.38211352e-35,4.29675220e-17,1.88440688e-04,2.04831952e-06,4.96892637e-18,3.13841524e-36,4.86246133e-53,1.32565464e-13,0.00000000e+00,2.36320947e-51,6.11884253e-26,5.92174739e-08,2.39094416e-11,2.03488637e-09,2.24586339e-22,1.28584189e-35,3.44019544e-53,9.37570566e-71,7.12936278e-01,1.17901259e-16,7.39393671e-18,1.14419895e-05,6.91394044e-02,3.61097540e-66,4.13177780e-26,4.35112915e-21,9.26168527e-41,5.64712377e-56,1.48029673e-19,0.00000000e+00,6.40054020e-21,2.45919499e-06,5.66049613e-05,3.24581584e-15,2.82267098e-29,2.24138279e-42,3.46437010e-59,2.20654815e-183,1.26681838e-198,2.18793254e-13,7.24911117e-16,7.17611358e-05,1.71411363e-07,5.27977883e-06,1.16756253e-20,1.75732159e-36,1.66066296e-52,1.78343502e-229,2.18740103e-23,3.74575188e-09,5.93392988e-07,3.62016967e-04,1.25010178e-07,2.92847069e-21,4.35284635e-28,1.61920793e-41,8.38889655e-58
1.34220715e-04,1.99955265e-01,1.49899368e+04,3.25971349e-32,2.21845752e-28,2.26743130e-46,5.79890894e-62,5.17613019e-80,7.00487672e-11,8.68903995e-49,1.64810180e-68,1.95945748e-84,7.46802857e-09,4.12219689e-29,1.01529813e-34,4.91245917e-17,1.88280568e-04,2.04293522e-06,5.27843302e-18,3.32264206e-36,5.48527275e-53,1.58231719e-13,0.00000000e+00,2.67892804e-51,6.51475823e-26,6.30930461e-08,2.52687135e-11,1.94285917e-09,2.24462884e-22,1.36851875e-35,3.89375602e-53,1.12738242e-70,7.12936071e-01,1.17488751e-16,7.36563976e-18,1.14395890e-05,6.91394058e-02,3.83251091e-66,4.11731396e-26,4.54635121e-21,9.64243776e-41,6.21047025e-56,1.47489774e-19,0.00000000e+00,7.78925365e-21,2.61881013e-06,5.65725067e-05,3.45944220e-15,1.66004966e-29,2.24159274e-42,3.70282885e-59,3.03083696e-183,1.84856591e-198,2.48367966e-13,8.18501077e-16,7.17611359e-05,1.71411363e-07,5.27977883e-06,1.24180208e-20,1.98790791e-36,1.99799869e-52,2.26138064e-229,2.83365768e-23,4.25070897e-09,6.32031835e-07,3.62013183e-04,1.24208879e-07,3.09710888e-21,2.55936111e-28,1.10912471e-41,6.25182548e-58
1.43017266e-04,1.99952333e-01,1.49892775e+04,3.24698037e-32,2.49550397e-28,2.54096088e-46,6.80696166e-62,6.38238481e-80,7.80807698e-11,8.62221144e-49,1.62920058e-68,2.07211343e-84,7.95254507e-09,4.10613681e-29,1.39635019e-34,5.61744290e-17,1.88110130e-04,2.03721448e-06,5.60610264e-18,3.51612723e-36,6.18501181e-53,1.88725532e-13,0.00000000e+00,3.03645899e-51,6.93587987e-26,6.72218821e-08,2.66910090e-11,1.84939902e-09,2.23407475e-22,1.45023381e-35,4.38717264e-53,1.34912091e-70,7.12935850e-01,1.17051018e-16,7.33562169e-18,1.14370326e-05,6.91394072e-02,4.06661608e-66,4.10196561e-26,4.75255941e-21,1.00411977e-40,6.83309823e-56,1.46916934e-19,0.00000000e+00,9.48102975e-21,2.78867541e-06,5.65379367e-05,3.68696792e-15,9.41412626e-30,2.24173271e-42,3.95596134e-59,4.16257586e-183,2.69669463e-198,2.81937110e-13,9.23844141e-16,7.17611359e-05,1.71411363e-07,5.27977883e-06,1.32060564e-20,2.24821780e-36,2.40300295e-52,2.86460171e-229,3.67148606e-23,4.82357665e-09,6.73169144e-07,3.62009148e-04,1.23360861e-07,3.27362609e-21,1.45072084e-28,7.39210798e-42,4.53693014e-58
1.52390324e-04,1.99949210e-01,1.49885751e+04,3.23347433e-32,2.81110043e-28,2.85079432e-46,8.00395770e-62,7.88613890e-80,8.69481172e-11,8.55160489e-49,1.60930933e-68,2.19020611e-84,8.46830589e-09,4.08910170e-29,1.92033637e-34,6.42473754e-17,1.87928721e-04,2.03113743e-06,5.95285177e-18,3.71913291e-36,6.97062600e-53,2.24919585e-13,0.00000000e+00,3.44126720e-51,7.38376014e-26,7.16204812e-08,2.81773390e-11,1.75478055e-09,2.21377017e-22,1.52979766e-35,4.91937778e-53,1.60625884e-70,7.12935615e-01,1.16586638e-16,7.30378696e-18,1.14343101e-05,6.91394088e-02,4.31387068e-66,4.08568302e-26,4.97025330e-21,1.04583292e-40,7.52121661e-56,1.46309308e-19,0.00000000e+00,1.15423200e-20,2.96943439e-06,5.65011144e-05,3.92929027e-15,5.19987405e-30,2.24182249e-42,4.22459657e-59,5.71615418e-183,3.93272211e-198,3.20039503e-13,1.04234934e-15,7.17611359e-05,1.71411363e-07,5.27977883e-06,1.40423304e-20,2.54197390e-36,2.88900986e-52,3.62498681e-229,4.75784947e-23,5.47345462e-09,7.16964102e-07,3.62004844e-04,1.22463800e-07,3.45815071e-21,8.00536414e-29,4.78522540e-42,3.20039823e-58
1.62377674e-04,1.99945881e-01,1.49878266e+04,3.21915267e-32,3.17077715e-28,3.20177818e-46,9.42644347e-62,9.76334904e-80,9.67235920e-11,8.47704776e-49,1.58839306e-68,2.31386563e-84,9.01731346e-09,4.07103766e-29,2.64080318e-34,7.34927332e-17,1.87735649e-04,2.02468315e-06,6.31962265e-18,3.93189901e-36,7.85199344e-53,2.67835884e-13,0.00000000e+00,3.89951689e-51,7.86004032e-26,7.63064105e-08,2.97284378e-11,1.65930857e-09,2.18339451e-22,1.60589033e-35,5.48802828e-53,1.90208253e-70,7.12935365e-01,1.16094131e-16,7.27003595e-18,1.14314110e-05,6.91394105e-02,4.57486333e-66,4.06841421e-26,5.19993935e-21,1.08941321e-40,8.28162693e-56,1.45664976e-19,0.00000000e+00,1.40541800e-20,3.16176905e-06,5.64618940e-05,4.18736348e-15,2.80312070e-30,2.24187815e-42,4.50960281e-59,7.84835749e-183,5.73331993e-198,3.63286502e-13,1.17558108e-15,7.17611359e-05,1.71411363e-07,5.27977883e-06,1.49295611e-20,2.87334291e-36,3.47191403e-52,4.58222834e-229,6.16668987e-23,6.21065500e-09,7.63585717e-07,3.62000253e-04,1.21515310e-07,3.65078009e-21,4.30708988e-29,3.00527577e-42,2.19058547e-58
1.73019574e-04,1.99942335e-01,1.49870291e+04,3.20397089e-32,3.58086340e-28,3.59938332e-46,1.11180528e-61,1.21096627e-79,1.07484201e-10,8.39836511e-49,1.56641782e-68,2.44320700e-84,9.60169833e-09,4.05188856e-29,3.63130982e-34,8.40814666e-17,1.87530180e-04,2.01782970e-06,6.70738082e-18,4.15463770e-36,8.83999763e-53,3.18669416e-13,0.00000000e+00,4.41815811e-51,8.36645428e-26,8.12983732e-08,3.13447128e-11,1.56331709e-09,2.14275780e-22,1.67707757e-35,6.08928300e-53,2.23948132e-70,7.12935098e-01,1.15571951e-16,7.23426496e-18,1.14283238e-05,6.91394122e-02,4.85018897e-66,4.05010500e-26,5.44212852e-21,1.13488293e-40,9.12176506e-56,1.44981931e-19,0.00000000e+00,1.71154739e-20,3.36640179e-06,5.64201205e-05,4.46220224e-15,1.43455006e-30,2.24191152e-42,4.81188831e-59,1.07739906e-182,8.35518279e-198,4.12371744e-13,1.32527355e-15,7.17611359e-05,1.71411363e-07,5.27977883e-06,1.58705887e-20,3.24698409e-36,4.17064377e-52,5.78563128e-229,7.99399463e-23,7.04686233e-09,8.13213382e-07,3.61995357e-04,1.20512949e-07,3.85158410e-21,2.19481147e-29,1.82858870e-42,1.45264079e-58
1.84358922e-04,1.99938556e-01,1.49861795e+04,3.18788271e-32,4.04860108e-28,4.04977743e-46,1.31308504e-61,1.50455131e-79,1.19311143e-10,8.31538037e-49,1.54335106e-68,2.57832726e-84,1.02237273e-08,4.03159595e-29,4.99287863e-34,9.62092719e-17,1.87311536e-04,2.01055403e-06,7.11711205e-18,4.38752733e-36,9.94660338e-53,3.78815172e-13,0.00000000e+00,5.00502314e-51,8.90483267e-26,8.66162813e-08,3.30261909e-11,1.46716782e-09,2.09181995e-22,1.74183531e-35,6.71759215e-53,2.62068857e-70,7.12934815e-01,1.15018488e-16,7.19636620e-18,1.14250364e-05,6.91394141e-02,5.14044574e-66,4.03069894e-26,5.69733341e-21,1.18225528e-40,1.00497425e-55,1.44258088e-19,0.00000000e+00,2.08467752e-20,3.58409757e-06,5.63756291e-05,4.75488536e-15,6.89787415e-31,2.24193008e-42,5.13240158e-59,1.47872085e-182,1.21710205e-197,4.68082174e-13,1.49334584e-15,7.17611359e-05,1.71411363e-07,5.27977883e-06,1.68683764e-20,3.66810203e-36,5.00771649e-52,7.29630979e-229,1.03643739e-22,7.99531454e-09,8.66037457e-07,3.61990135e-04,1.19454227e-07,4.06057554e-21,1.04475924e-29,1.07481025e-42,9.31657119e-59
1.96441428e-04,1.99934530e-01,1.49852741e+04,3.17084005e-32,4.58227376e-28,4.55990418e-46,1.55269155e-61,1.87225065e-79,1.32289754e-10,8.22791633e-49,1.51916207e-68,2.71930223e-84,1.08858124e-08,4.01009916e-29,6.86420293e-34,1.10100063e-16,1.87078892e-04,2.00283199e-06,7.54981867e-18,4.63070572e-36,1.11849331e-52,4.49898937e-13,0.00000000e+00,5.66893405e-51,9.47710698e-26,9.22813317e-08,3.47724579e-11,1.37124778e-09,2.03070808e-22,1.79858259e-35,7.36551911e-53,3.04697450e-70,7.12934513e-01,1.14432067e-16,7.15622791e-18,1.14215362e-05,6.91394160e-02,5.44623148e-66,4.01013737e-26,5.96606489e-21,1.23153293e-40,1.10743866e-55,1.43491282e-19,0.00000000e+00,2.53951155e-20,3.81566604e-06,5.63282446e-05,5.06655969e-15,3.34831802e-31,2.24193878e-42,5.47213115e-59,2.02906177e-182,1.77215756e-197,5.31310562e-13,1.68191778e-15,7.17611360e-05,1.71411363e-07,5.27977883e-06,1.79260108e-20,4.14250412e-36,6.00988932e-52,9.18984449e-229,1.34395980e-22,9.07100731e-09,9.22259892e-07,3.61984566e-04,1.18336616e-07,4.27771666e-21,4.95988456e-30,6.08431821e-43,5.76467218e-59
