time,t9,rho,R15_14,Y_h1,X_h1,Y_he4,X_he4,Y_c12,X_c12,Y_c13,X_c13,Y_n13,X_n13,Y_n14,X_n14,Y_n15,X_n15,Y_o14,X_o14,Y_o15,X_o15,Y_o16,X_o16,Y_o17,X_o17,Y_o18,X_o18,Y_f17,X_f17,Y_f18,X_f18,Y_ne20,X_ne20
5.98332173e-03,4.47972345e-01,4.06252603e+03,3.11190642e-01,7.12274622e-01,7.12274622e-01,6.91391182e-02,2.76556473e-01,1.22592089e-10,1.47110506e-09,9.39570887e-18,1.22144215e-16,3.79255527e-10,4.93032185e-09,1.53722061e-10,2.15210885e-09,1.21590680e-15,1.82386020e-14,1.90892297e-04,2.67249216e-03,5.94039444e-05,8.91059166e-04,1.53272126e-04,2.45235401e-03,8.15744713e-12,1.38676601e-10,9.39887180e-23,1.69179692e-21,1.90175110e-04,3.23297688e-03,7.83843024e-12,1.41091744e-10,7.17612345e-05,1.43522469e-03
6.44946677e-03,4.47962402e-01,4.06225551e+03,3.11218316e-01,7.12262680e-01,7.12262680e-01,6.91390379e-02,2.76556151e-01,1.39679792e-10,1.67615750e-09,1.07467309e-17,1.39707501e-16,4.33421292e-10,5.63447679e-09,1.56860593e-10,2.19604831e-09,1.21629398e-15,1.82444098e-14,1.90892994e-04,2.67250191e-03,5.94094448e-05,8.91141673e-04,1.43765477e-04,2.30024763e-03,8.46224626e-12,1.43858186e-10,1.06485544e-22,1.91673979e-21,1.97210275e-04,3.35257467e-03,8.87905519e-12,1.59822993e-10,7.17612470e-05,1.43522494e-03
6.95192796e-03,4.47951684e-01,4.06196393e+03,3.11250801e-01,7.12250439e-01,7.12250439e-01,6.91389564e-02,2.76555826e-01,1.58767065e-10,1.90520478e-09,1.22607712e-17,1.59390025e-16,4.94067026e-10,6.42287134e-09,1.59883033e-10,2.23836246e-09,1.21672234e-15,1.82508351e-14,1.90893991e-04,2.67251587e-03,5.94159574e-05,8.91239361e-04,1.34255642e-04,2.14809028e-03,8.75527495e-12,1.48839674e-10,1.20439367e-22,2.16790861e-21,2.03962128e-04,3.46735617e-03,1.00406504e-11,1.80731707e-10,7.17612608e-05,1.43522522e-03
7.49353460e-03,4.47940131e-01,4.06164966e+03,3.11288970e-01,7.12237927e-01,7.12237927e-01,6.91388744e-02,2.76555498e-01,1.79948401e-10,2.15938081e-09,1.39460625e-17,1.81298813e-16,5.61509563e-10,7.29962431e-09,1.62755462e-10,2.27857647e-09,1.21719727e-15,1.82579591e-14,1.90895362e-04,2.67253507e-03,5.94236714e-05,8.91355071e-04,1.24796261e-04,1.99674018e-03,9.03319003e-12,1.53564231e-10,1.35977871e-22,2.44760168e-21,2.10352311e-04,3.57598928e-03,1.13337346e-11,2.04007223e-10,7.17612762e-05,1.43522552e-03
8.07733640e-03,4.47927678e-01,4.06131093e+03,3.11333850e-01,7.12225176e-01,7.12225176e-01,6.91387925e-02,2.76555170e-01,2.03293516e-10,2.43952219e-09,1.58088831e-17,2.05515481e-16,6.35985780e-10,8.26781514e-09,1.65442564e-10,2.31619589e-09,1.21772502e-15,1.82658752e-14,1.90897195e-04,2.67256072e-03,5.94328101e-05,8.91492151e-04,1.15443896e-04,1.84710234e-03,9.29249991e-12,1.57972498e-10,1.53231541e-22,2.75816773e-21,2.16299100e-04,3.67708470e-03,1.27690355e-11,2.29842640e-10,7.17612933e-05,1.43522587e-03
8.70662068e-03,4.47914256e-01,4.06094584e+03,3.11386652e-01,7.12212219e-01,7.12212219e-01,6.91387114e-02,2.76554846e-01,2.28841197e-10,2.74609436e-09,1.78530536e-17,2.32089697e-16,7.17632457e-10,9.32922194e-09,1.67908198e-10,2.35071477e-09,1.21831275e-15,1.82746912e-14,1.90899589e-04,2.67259424e-03,5.94436361e-05,8.91654541e-04,1.06257093e-04,1.70011349e-03,9.52961904e-12,1.62003524e-10,1.72331945e-22,3.10197502e-21,2.21718702e-04,3.76921794e-03,1.43573431e-11,2.58432176e-10,7.17613121e-05,1.43522624e-03
9.38493086e-03,4.47899788e-01,4.06055235e+03,3.11448795e-01,7.12199089e-01,7.12199089e-01,6.91386318e-02,2.76554527e-01,2.56593154e-10,3.07911785e-09,2.00794342e-17,2.61032644e-16,8.06466164e-10,1.04840601e-08,1.70116083e-10,2.38162516e-09,1.21896873e-15,1.82845309e-14,1.90902663e-04,2.67263728e-03,5.94564572e-05,8.91846858e-04,9.72952440e-05,1.55672390e-03,9.74093394e-12,1.65595877e-10,1.93409678e-22,3.48137420e-21,2.26526819e-04,3.85095592e-03,1.61093338e-11,2.89968008e-10,7.17613328e-05,1.43522666e-03
1.01160864e-02,4.47884194e-01,4.06012824e+03,3.11521945e-01,7.12185821e-01,7.12185821e-01,6.91385546e-02,2.76554218e-01,2.86508143e-10,3.43809772e-09,2.24854417e-17,2.92310743e-16,9.02364039e-10,1.17307325e-08,1.72030580e-10,2.40842813e-09,1.21970246e-15,1.82955369e-14,1.90906552e-04,2.67269172e-03,5.94716338e-05,8.92074507e-04,8.86172579e-05,1.41787613e-03,9.92288020e-12,1.68688963e-10,2.16591965e-22,3.89865536e-21,2.30640463e-04,3.92088787e-03,1.80353674e-11,3.24636613e-10,7.17613555e-05,1.43522711e-03
1.09042044e-02,4.47867385e-01,4.05967115e+03,3.11608048e-01,7.12172450e-01,7.12172450e-01,6.91384805e-02,2.76553922e-01,3.18496630e-10,3.82195956e-09,2.50646109e-17,3.25839941e-16,1.00504636e-09,1.30656027e-08,1.73617567e-10,2.43064594e-09,1.22052487e-15,1.83078730e-14,1.90911410e-04,2.67275974e-03,5.94895859e-05,8.92343788e-04,8.02800711e-05,1.28448114e-03,1.00720290e-11,1.71224493e-10,2.41999964e-22,4.35599935e-21,2.33980005e-04,3.97766009e-03,2.01452575e-11,3.62614634e-10,7.17613803e-05,1.43522761e-03
1.17537227e-02,4.47849268e-01,4.05917849e+03,3.11709374e-01,7.12159006e-01,7.12159006e-01,6.91384104e-02,2.76553641e-01,3.52416293e-10,4.22899552e-09,2.78062211e-17,3.61480874e-16,1.11406187e-09,1.44828043e-08,1.74845369e-10,2.44783517e-09,1.22144846e-15,1.83217269e-14,1.90917412e-04,2.67284377e-03,5.95108014e-05,8.92662021e-04,7.23370436e-05,1.15739270e-03,1.01851810e-11,1.73148078e-10,2.69745787e-22,4.85542417e-21,2.36471382e-04,4.02001350e-03,2.24480187e-11,4.04064336e-10,7.17614074e-05,1.43522815e-03
1.26694246e-02,4.47829740e-01,4.05864753e+03,3.11828563e-01,7.12145520e-01,7.12145520e-01,6.91383451e-02,2.76553381e-01,3.88068659e-10,4.65682391e-09,3.06950144e-17,3.99035188e-16,1.22877679e-09,1.59740982e-08,1.75685729e-10,2.45960021e-09,1.22248759e-15,1.83373139e-14,1.90924752e-04,2.67294653e-03,5.95358458e-05,8.93037687e-04,6.48362974e-05,1.03738076e-03,1.02594651e-11,1.74410907e-10,2.99929310e-22,5.39872757e-21,2.38048406e-04,4.04682290e-03,2.49515966e-11,4.49128738e-10,7.17614367e-05,1.43522873e-03
1.36564666e-02,4.47808692e-01,4.05807528e+03,3.11968675e-01,7.12132017e-01,7.12132017e-01,6.91382858e-02,2.76553143e-01,4.25197159e-10,5.10236591e-09,3.37110267e-17,4.38243347e-16,1.34836849e-09,1.75287904e-08,1.76114766e-10,2.46560672e-09,1.22365864e-15,1.83548796e-14,1.90933645e-04,2.67307104e-03,5.95653713e-05,8.93480570e-04,5.78190886e-05,9.25105417e-04,1.02924361e-11,1.74971413e-10,3.32634849e-22,5.98742728e-21,2.38655068e-04,4.05713616e-03,2.76625866e-11,4.97926559e-10,7.17614684e-05,1.43522937e-03
1.47204064e-02,4.47786005e-01,4.05745853e+03,3.12133246e-01,7.12118519e-01,7.12118519e-01,6.91382332e-02,2.76552933e-01,4.63486862e-10,5.56184235e-09,3.68295526e-17,4.78784184e-16,1.47182462e-09,1.91337200e-08,1.76113887e-10,2.46559441e-09,1.22498027e-15,1.83747041e-14,1.90944328e-04,2.67322059e-03,5.96001278e-05,8.94001917e-04,5.13182733e-05,8.21092373e-04,1.02821699e-11,1.74796888e-10,3.67927799e-22,6.62270039e-21,2.38247750e-04,4.05021175e-03,3.05859490e-11,5.50547082e-10,7.17615025e-05,1.43523005e-03
1.58672350e-02,4.47761551e-01,4.05679384e+03,3.12326347e-01,7.12105042e-01,7.12105042e-01,6.91381885e-02,2.76552754e-01,5.02566157e-10,6.03079389e-09,4.00212653e-17,5.20276449e-16,1.59794851e-09,2.07733306e-08,1.75670593e-10,2.45938830e-09,1.22647372e-15,1.83971057e-14,1.90957053e-04,2.67339874e-03,5.96409737e-05,8.94614606e-04,4.53570110e-05,7.25712176e-04,1.02273477e-11,1.73864910e-10,4.05851357e-22,7.30532442e-21,2.36797182e-04,4.02555210e-03,3.37247325e-11,6.07045184e-10,7.17615391e-05,1.43523078e-03
1.71034100e-02,4.47735194e-01,4.05607749e+03,3.12552648e-01,7.12091595e-01,7.12091595e-01,6.91381527e-02,2.76552611e-01,5.42010561e-10,6.50412674e-09,4.32525068e-17,5.62282589e-16,1.72537150e-09,2.24298295e-08,1.74779143e-10,2.44690800e-09,1.22816303e-15,1.84224454e-14,1.90972093e-04,2.67360930e-03,5.96888880e-05,8.95333321e-04,3.99477634e-05,6.39164215e-04,1.01273256e-11,1.72164535e-10,4.46423437e-22,8.03562187e-21,2.34290059e-04,3.98293101e-03,3.70798135e-11,6.67436644e-10,7.17615781e-05,1.43523156e-03
1.84358922e-02,4.47706786e-01,4.05530547e+03,3.12817482e-01,7.12078184e-01,7.12078184e-01,6.91381270e-02,2.76552508e-01,5.81348924e-10,6.97618709e-09,4.64857686e-17,6.04314992e-16,1.85257301e-09,2.40834491e-08,1.73440994e-10,2.42817391e-09,1.23007538e-15,1.84511307e-14,1.90989735e-04,2.67385628e-03,5.97449822e-05,8.96174733e-04,3.50917418e-05,5.61467869e-04,9.98218292e-12,1.69697110e-10,4.89633951e-22,8.81341112e-21,2.30730140e-04,3.92241238e-03,4.06496667e-11,7.31694000e-10,7.17616195e-05,1.43523239e-03
1.98721847e-02,4.47676166e-01,4.05447347e+03,3.13126920e-01,7.12064808e-01,7.12064808e-01,6.91381125e-02,2.76552450e-01,6.20071989e-10,7.44086387e-09,4.96803606e-17,6.45844688e-16,1.97790816e-09,2.57128061e-08,1.71665028e-10,2.40331039e-09,1.23224138e-15,1.84836207e-14,1.91010274e-04,2.67414384e-03,5.98105127e-05,8.97157690e-04,3.07788080e-05,4.92460928e-04,9.79274721e-12,1.66476703e-10,5.35442495e-22,9.63796491e-21,2.26138797e-04,3.84435956e-03,4.44301696e-11,7.99743053e-10,7.17616632e-05,1.43523326e-03
2.14203749e-02,4.47643163e-01,4.05357684e+03,3.13487836e-01,7.12051462e-01,7.12051462e-01,6.91381105e-02,2.76552442e-01,6.57643513e-10,7.89172216e-09,5.27932867e-17,6.86312728e-16,2.09964370e-09,2.72953681e-08,1.69467483e-10,2.37254477e-09,1.23469536e-15,1.85204304e-14,1.91034017e-04,2.67447624e-03,5.98868937e-05,8.98303406e-04,2.69879500e-05,4.31807199e-04,9.56058980e-12,1.62530027e-10,5.83776620e-22,1.05079792e-20,2.20554884e-04,3.74943303e-03,4.84144577e-11,8.71460239e-10,7.17617093e-05,1.43523419e-03
2.30891806e-02,4.47607592e-01,4.05261058e+03,3.13907986e-01,7.12038139e-01,7.12038139e-01,6.91381225e-02,2.76552490e-01,6.93513770e-10,8.32216525e-09,5.57803124e-17,7.25144061e-16,2.21600159e-09,2.88080207e-08,1.66871615e-10,2.33620261e-09,1.23747574e-15,1.85621361e-14,1.91061267e-04,2.67485774e-03,5.99757099e-05,8.99635648e-04,2.36883063e-05,3.79012901e-04,9.28799268e-12,1.57895876e-10,6.34530728e-22,1.14215531e-20,2.14033913e-04,3.63857652e-03,5.25928311e-11,9.46670960e-10,7.17617574e-05,1.43523515e-03
2.48879987e-02,4.47569252e-01,4.05156930e+03,3.14396074e-01,7.12024828e-01,7.12024828e-01,6.91381498e-02,2.76552599e-01,7.27135195e-10,8.72562234e-09,5.85972071e-17,7.61763692e-16,2.32520952e-09,3.02277238e-08,1.63907073e-10,2.29469902e-09,1.24062531e-15,1.86093796e-14,1.91092325e-04,2.67529255e-03,6.00787283e-05,9.01180925e-04,2.08407176e-05,3.33451481e-04,8.97788687e-12,1.52624077e-10,6.87565621e-22,1.23761812e-20,2.06646574e-04,3.51299176e-03,5.69527180e-11,1.02514892e-09,7.17618076e-05,1.43523615e-03
2.68269580e-02,4.47527929e-01,4.05044719e+03,3.14961828e-01,7.12011519e-01,7.12011519e-01,6.91381941e-02,2.76552776e-01,7.57979731e-10,9.09575677e-09,6.12011301e-17,7.95614691e-16,2.42555697e-09,3.15322406e-08,1.60609043e-10,2.24852661e-09,1.24419158e-15,1.86628737e-14,1.91127480e-04,2.67578473e-03,6.01979112e-05,9.02968667e-04,1.83997153e-05,2.94395445e-04,8.63376609e-12,1.46774023e-10,7.42708736e-22,1.33687573e-20,1.98476680e-04,3.37410355e-03,6.14786952e-11,1.10661651e-09,7.17618595e-05,1.43523719e-03
2.89169765e-02,4.47483391e-01,4.04923801e+03,3.15616061e-01,7.11998206e-01,7.11998206e-01,6.91382570e-02,2.76553028e-01,7.85557162e-10,9.42668594e-09,6.35521006e-17,8.26177307e-16,2.51545442e-09,3.27009075e-08,1.57017208e-10,2.19824091e-09,1.24822712e-15,1.87234069e-14,1.91167004e-04,2.67633806e-03,6.03354264e-05,9.05031396e-04,1.63158250e-05,2.61053200e-04,8.25958124e-12,1.40412881e-10,7.99755003e-22,1.43955901e-20,1.89618658e-04,3.22351718e-03,6.61525626e-11,1.19074613e-09,7.17619130e-05,1.43523826e-03
3.11698230e-02,4.47435389e-01,4.04793504e+03,3.16370739e-01,7.11984887e-01,7.11984887e-01,6.91383405e-02,2.76553362e-01,8.09433502e-10,9.71320203e-09,6.56144836e-17,8.52988286e-16,2.59349290e-09,3.37154078e-08,1.53174584e-10,2.14444417e-09,1.25278987e-15,1.87918480e-14,1.91211141e-04,2.67695597e-03,6.04936584e-05,9.07404876e-04,1.45380096e-05,2.32608154e-04,7.85962343e-12,1.33613598e-10,8.58468289e-22,1.54524292e-20,1.80174786e-04,3.06297136e-03,7.09534672e-11,1.27716241e-09,7.17619678e-05,1.43523936e-03
3.35981829e-02,4.47383652e-01,4.04653102e+03,3.17239027e-01,7.11971564e-01,7.11971564e-01,6.91384467e-02,2.76553787e-01,8.29248292e-10,9.95097950e-09,6.73583961e-17,8.75659149e-16,2.65849999e-09,3.45604998e-08,1.49126338e-10,2.08776873e-09,1.25794343e-15,1.88691515e-14,1.91260105e-04,2.67764147e-03,6.06752170e-05,9.10128255e-04,1.30160696e-05,2.08257114e-04,7.43840409e-12,1.26452869e-10,9.18583343e-22,1.65345002e-20,1.70252358e-04,2.89429009e-03,7.58580707e-11,1.36544527e-09,7.17620236e-05,1.43524047e-03
3.62157300e-02,4.47327891e-01,4.04501816e+03,3.18235341e-01,7.11958250e-01,7.11958250e-01,6.91385778e-02,2.76554311e-01,8.44729474e-10,1.01367537e-08,6.87609307e-17,8.93892100e-16,2.70958808e-09,3.52246450e-08,1.44918663e-10,2.02886128e-09,1.26375742e-15,1.89563613e-14,1.91314071e-04,2.67839700e-03,6.08829449e-05,9.13244174e-04,1.17028056e-05,1.87244889e-04,7.00054107e-12,1.19009198e-10,9.79808198e-22,1.76365476e-20,1.59961001e-04,2.71933701e-03,8.08407557e-11,1.45513360e-09,7.17620802e-05,1.43524160e-03
3.90372033e-02,4.47267794e-01,4.04338807e+03,3.19375373e-01,7.11944967e-01,7.11944967e-01,6.91387364e-02,2.76554946e-01,8.55704554e-10,1.02684546e-08,6.98070890e-17,9.07492157e-16,2.74619074e-09,3.57004797e-08,1.40597775e-10,1.96836885e-09,1.27030771e-15,1.90546156e-14,1.91373173e-04,2.67922443e-03,6.11199234e-05,9.16798851e-04,1.05557807e-05,1.68892492e-04,6.55065803e-12,1.11361186e-10,1.04182697e-21,1.87528854e-20,1.49410290e-04,2.53997492e-03,8.58738670e-11,1.54572961e-09,7.17621371e-05,1.43524274e-03
4.20784904e-02,4.47203024e-01,4.04163172e+03,3.20676108e-01,7.11931744e-01,7.11931744e-01,6.91389253e-02,2.76555701e-01,8.62106839e-10,1.03452821e-08,7.04903264e-17,9.16374243e-16,2.76808318e-09,3.59850814e-08,1.36209102e-10,1.90692742e-09,1.27767670e-15,1.91651505e-14,1.91437497e-04,2.68012496e-03,6.13894753e-05,9.20842129e-04,9.53856392e-06,1.52617023e-04,6.09330227e-12,1.03586139e-10,1.10430307e-21,1.98774552e-20,1.38707807e-04,2.35803272e-03,9.09279899e-11,1.63670382e-09,7.17621941e-05,1.43524388e-03
4.53567162e-02,4.47133218e-01,4.03973940e+03,3.22155830e-01,7.11918624e-01,7.11918624e-01,6.91391476e-02,2.76556590e-01,8.63975906e-10,1.03677109e-08,7.08126361e-17,9.20564269e-16,2.77538405e-09,3.60799927e-08,1.31796666e-10,1.84515333e-09,1.28595358e-15,1.92893037e-14,1.91507082e-04,2.68109915e-03,6.16951656e-05,9.25427483e-04,8.62139367e-06,1.37942299e-04,5.63288337e-12,9.57590172e-11,1.16688293e-21,2.10038928e-20,1.27957672e-04,2.17528043e-03,9.59722688e-11,1.72750084e-09,7.17622508e-05,1.43524502e-03
4.88903400e-02,4.47057987e-01,4.03770064e+03,3.23834098e-01,7.11905655e-01,7.11905655e-01,6.91394066e-02,2.76557626e-01,8.61451885e-10,1.03374226e-08,7.07841344e-17,9.20193747e-16,2.76853730e-09,3.59909849e-08,1.27402672e-10,1.78363740e-09,1.29523452e-15,1.94285178e-14,1.91581919e-04,2.68214687e-03,6.20407991e-05,9.30611987e-04,7.78127382e-06,1.24500381e-04,5.17363131e-12,8.79517323e-11,1.22920029e-21,2.21256051e-20,1.17259522e-04,1.99341187e-03,1.00974776e-10,1.81754597e-09,7.17623067e-05,1.43524613e-03
5.26992593e-02,4.46976908e-01,4.03550420e+03,3.25731709e-01,7.11892896e-01,7.11892896e-01,6.91397060e-02,2.76558824e-01,8.54763807e-10,1.02571657e-08,7.04221614e-17,9.15488098e-16,2.74827475e-09,3.57275718e-08,1.23067237e-10,1.72294132e-09,1.30562286e-15,1.95843429e-14,1.91661951e-04,2.68326732e-03,6.24304151e-05,9.36456226e-04,7.00157179e-06,1.12025149e-04,4.71957022e-12,8.02326938e-11,1.29088116e-21,2.32358608e-20,1.06707846e-04,1.81403337e-03,1.05902942e-10,1.90625295e-09,7.17623616e-05,1.43524723e-03
5.68049216e-02,4.46889529e-01,4.03313797e+03,3.27870647e-01,7.11880407e-01,7.11880407e-01,6.91400497e-02,2.76560199e-01,8.44212886e-10,1.01305546e-08,6.97499624e-17,9.06749512e-16,2.71556226e-09,3.53023093e-08,1.18828235e-10,1.66359529e-09,1.31722926e-15,1.97584390e-14,1.91747079e-04,2.68445911e-03,6.28682780e-05,9.43024169e-04,6.27123954e-06,1.00339833e-04,4.27450149e-12,7.26665253e-11,1.35154976e-21,2.43278958e-20,9.63915356e-05,1.63865610e-03,1.10724053e-10,1.99303295e-09,7.17624150e-05,1.43524830e-03
6.12304454e-02,4.46795362e-01,4.03058896e+03,3.30274007e-01,7.11868255e-01,7.11868255e-01,6.91404421e-02,2.76561768e-01,8.30152241e-10,9.96182689e-09,6.87950679e-17,8.94335883e-16,2.67153420e-09,3.47299446e-08,1.14721154e-10,1.60609616e-09,1.33017187e-15,1.99525781e-14,1.91837161e-04,2.68572025e-03,6.33588658e-05,9.50382986e-04,5.58380113e-06,8.93408181e-05,3.84198947e-12,6.53138210e-11,1.41083533e-21,2.53950359e-20,8.63934905e-05,1.46868934e-03,1.15405831e-10,2.07730496e-09,7.17624666e-05,1.43524933e-03
6.60007502e-02,4.46693881e-01,4.02784316e+03,3.32965908e-01,7.11856506e-01,7.11856506e-01,6.91408875e-02,2.76563550e-01,8.12965022e-10,9.75558027e-09,6.75875256e-17,8.78637833e-16,2.61742274e-09,3.40264956e-08,1.10778940e-10,1.55090517e-09,1.34457643e-15,2.01686465e-14,1.91932017e-04,2.68704824e-03,6.39068553e-05,9.58602829e-04,4.93625152e-06,7.89800244e-05,3.42534350e-12,5.82308394e-11,1.46837987e-21,2.64308377e-20,7.67901352e-05,1.30543230e-03,1.19917092e-10,2.15850766e-09,7.17625160e-05,1.43525032e-03
7.11426971e-02,4.46584519e-01,4.02488554e+03,3.35971399e-01,7.11845223e-01,7.11845223e-01,6.91413907e-02,2.76565563e-01,7.93043069e-10,9.51651683e-09,6.61581602e-17,8.60056083e-16,2.55448866e-09,3.32083526e-08,1.07031752e-10,1.49844453e-09,1.36057646e-15,2.04086469e-14,1.92031434e-04,2.68844007e-03,6.45171054e-05,9.67756581e-04,4.32798998e-06,6.92478397e-05,3.02759166e-12,5.14690582e-11,1.52384693e-21,2.74292448e-20,6.76507591e-05,1.15006291e-03,1.24228468e-10,2.23611243e-09,7.17625629e-05,1.43525126e-03
7.66852397e-02,4.46466667e-01,4.02169993e+03,3.39316360e-01,7.11834464e-01,7.11834464e-01,6.91419568e-02,2.76567827e-01,7.70768177e-10,9.24921812e-09,6.45370273e-17,8.38981355e-16,2.48396061e-09,3.22914879e-08,1.03506634e-10,1.44909288e-09,1.37831345e-15,2.06747017e-14,1.92135163e-04,2.68989228e-03,6.51946390e-05,9.77919585e-04,3.75987534e-06,6.01580055e-05,2.65144470e-12,4.50745599e-11,1.57693088e-21,2.83847558e-20,5.90366423e-05,1.00362292e-03,1.28313182e-10,2.30963727e-09,7.17626069e-05,1.43525214e-03
8.26595874e-02,4.46339669e-01,4.01826896e+03,3.43027409e-01,7.11824280e-01,7.11824280e-01,6.91425910e-02,2.76570364e-01,7.46497586e-10,8.95797103e-09,6.27521987e-17,8.15778583e-16,2.40698781e-09,3.12908415e-08,1.00227102e-10,1.40317943e-09,1.39793713e-15,2.09690569e-14,1.92242922e-04,2.69140090e-03,6.59446257e-05,9.89169385e-04,3.23345198e-06,5.17352317e-05,2.29925086e-12,3.90872646e-11,1.62736656e-21,2.92925980e-20,5.09999960e-05,8.66999933e-04,1.32147837e-10,2.37866107e-09,7.17626479e-05,1.43525296e-03
8.90993810e-02,4.46202816e-01,4.01457397e+03,3.47131824e-01,7.11814711e-01,7.11814711e-01,6.91432985e-02,2.76573194e-01,7.20554687e-10,8.64665625e-09,6.08289658e-17,7.90776555e-16,2.32460978e-09,3.02199271e-08,9.72126806e-11,1.36097753e-09,1.41960591e-15,2.12940886e-14,1.92354394e-04,2.69296152e-03,6.67723654e-05,1.00158548e-03,2.75035927e-06,4.40057483e-05,1.97294534e-12,3.35400707e-11,1.67493874e-21,3.01488973e-20,4.35828124e-05,7.40907812e-04,1.35713183e-10,2.44283730e-09,7.17626857e-05,1.43525371e-03
9.60408821e-02,4.46055350e-01,4.01059492e+03,3.51657482e-01,7.11805786e-01,7.11805786e-01,6.91440851e-02,2.76576340e-01,6.93225161e-10,8.31870193e-09,5.87894854e-17,7.64263310e-16,2.23774350e-09,2.90906655e-08,9.44784452e-11,1.32269823e-09,1.44348742e-15,2.16523113e-14,1.92469225e-04,2.69456915e-03,6.76832762e-05,1.01524914e-03,2.31191250e-06,3.69905999e-05,1.67399970e-12,2.84579950e-11,1.71949078e-21,3.09508340e-20,3.68157504e-05,6.25867757e-04,1.38994802e-10,2.50190644e-09,7.17627200e-05,1.43525440e-03
1.03523178e-01,4.45896448e-01,4.00631029e+03,3.56632838e-01,7.11797520e-01,7.11797520e-01,6.91449564e-02,2.76579826e-01,6.64758019e-10,7.97709622e-09,5.66528320e-17,7.36486816e-16,2.14718661e-09,2.79134260e-08,9.20346266e-11,1.28848477e-09,1.46975939e-15,2.20463908e-14,1.92587017e-04,2.69621823e-03,6.86828871e-05,1.03024331e-03,1.91882973e-06,3.07012757e-05,1.40337757e-12,2.38574186e-11,1.76093191e-21,3.16967744e-20,3.07172067e-05,5.22192514e-04,1.41983673e-10,2.55570612e-09,7.17627508e-05,1.43525502e-03
1.11588399e-01,4.45725231e-01,4.00169698e+03,3.62086936e-01,7.11789913e-01,7.11789913e-01,6.91459183e-02,2.76583673e-01,6.35370443e-10,7.62444532e-09,5.44353721e-17,7.07659838e-16,2.05363293e-09,2.66972281e-08,8.98863416e-11,1.25840878e-09,1.49861067e-15,2.24791600e-14,1.92707325e-04,2.69790255e-03,6.97768372e-05,1.04665256e-03,1.57107582e-06,2.51372131e-05,1.16150275e-12,1.97455468e-11,1.79924254e-21,3.23863658e-20,2.52927165e-05,4.29976181e-04,1.44676556e-10,2.60417802e-09,7.17627782e-05,1.43525556e-03
1.20281961e-01,4.45540748e-01,3.99673020e+03,3.68049472e-01,7.11782952e-01,7.11782952e-01,6.91469771e-02,2.76587908e-01,6.05254988e-10,7.26305986e-09,5.21513470e-17,6.77967510e-16,1.95769569e-09,2.54500439e-08,8.80335009e-11,1.23246901e-09,1.53024273e-15,2.29536410e-14,1.92829653e-04,2.69961514e-03,7.09708843e-05,1.06456326e-03,1.26779790e-06,2.02847664e-05,9.48245480e-13,1.61201732e-11,1.83447702e-21,3.30205863e-20,2.05348044e-05,3.49091675e-04,1.47076158e-10,2.64737084e-09,7.17628021e-05,1.43525604e-03
1.29652816e-01,4.45341979e-01,3.99138339e+03,3.74550906e-01,7.11776609e-01,7.11776609e-01,6.91481388e-02,2.76592555e-01,5.74587648e-10,6.89505177e-09,4.98135443e-17,6.47576076e-16,1.85993374e-09,2.41791386e-08,8.64709315e-11,1.21059304e-09,1.56487148e-15,2.34730722e-14,1.92953450e-04,2.70134829e-03,7.22709216e-05,1.08406382e-03,1.00733245e-06,1.61173191e-05,7.62930529e-13,1.29698190e-11,1.86676348e-21,3.36017426e-20,1.64233683e-05,2.79197261e-04,1.49191044e-10,2.68543879e-09,7.17628226e-05,1.43525645e-03
1.39753730e-01,4.45127822e-01,3.98562802e+03,3.81622617e-01,7.11770842e-01,7.11770842e-01,6.91494102e-02,2.76597641e-01,5.43535526e-10,6.52242631e-09,4.74339536e-17,6.16641397e-16,1.76087654e-09,2.28913951e-08,8.51887338e-11,1.19264227e-09,1.60272951e-15,2.40409427e-14,1.93078106e-04,2.70309348e-03,7.36830046e-05,1.10524507e-03,7.87268756e-07,1.25963001e-05,6.04369452e-13,1.02742807e-11,1.89630062e-21,3.41334111e-20,1.29266320e-05,2.19752744e-04,1.51035292e-10,2.71863525e-09,7.17628401e-05,1.43525680e-03
1.50641580e-01,4.44897097e-01,3.97943357e+03,3.89297116e-01,7.11765598e-01,7.11765598e-01,6.91507978e-02,2.76603191e-01,5.12263170e-10,6.14715805e-09,4.50243279e-17,5.85316262e-16,1.66104492e-09,2.15935840e-08,8.41728691e-11,1.17842017e-09,1.64406885e-15,2.46610328e-14,1.93202955e-04,2.70484137e-03,7.52133861e-05,1.12820079e-03,6.04557158e-07,9.67291453e-06,4.70916783e-13,8.00558532e-12,1.92335136e-21,3.46203244e-20,1.00026490e-05,1.70045033e-04,1.52627878e-10,2.74730180e-09,7.17628546e-05,1.43525709e-03
1.62377674e-01,4.44648531e-01,3.97276730e+03,3.97608287e-01,7.11760815e-01,7.11760815e-01,6.91523088e-02,2.76609235e-01,4.80937077e-10,5.77124492e-09,4.25966073e-17,5.53755895e-16,1.56096595e-09,2.02925574e-08,8.34059540e-11,1.16768336e-09,1.68916417e-15,2.53374625e-14,1.93327276e-04,2.70658186e-03,7.68685601e-05,1.15302840e-03,4.55650849e-07,7.29041359e-06,3.60547875e-13,6.12931388e-12,1.94823378e-21,3.50682081e-20,7.60128493e-06,1.29221844e-04,1.53991846e-10,2.77185323e-09,7.17628664e-05,1.43525733e-03
