time,t9,rho,R15_14,Y_h1,X_h1,Y_he4,X_he4,Y_c12,X_c12,Y_c13,X_c13,Y_n13,X_n13,Y_n14,X_n14,Y_n15,X_n15,Y_o14,X_o14,Y_o15,X_o15,Y_o16,X_o16,Y_o17,X_o17,Y_o18,X_o18,Y_f17,X_f17,Y_f18,X_f18,Y_ne18,X_ne18,Y_ne20,X_ne20
8.80769273e-09,4.17999994e-01,1.49999993e+04,9.91820776e-04,7.12940521e-01,7.12940521e-01,6.91381990e-02,2.76552796e-01,1.90204138e-04,2.28244966e-03,2.13062921e-06,2.76981797e-05,9.60801972e-08,1.24904256e-06,5.70707914e-05,7.98991079e-04,2.36916215e-08,3.55374322e-07,6.76726597e-12,9.47417236e-11,3.29123818e-08,4.93685727e-07,3.62072919e-04,5.79316670e-03,1.37373183e-07,2.33534411e-06,5.83266580e-07,1.04987984e-05,1.11203760e-09,1.89046392e-08,1.61147793e-12,2.90066027e-11,2.43188203e-16,4.37738766e-15,7.17611355e-05,1.43522271e-03
9.49387718e-09,4.17999993e-01,1.49999993e+04,1.02618448e-03,7.12940491e-01,7.12940491e-01,6.91382193e-02,2.76552877e-01,1.90207061e-04,2.28248473e-03,2.13049446e-06,2.76964280e-05,1.03567169e-07,1.34637320e-06,5.70684048e-05,7.98957668e-04,2.30869611e-08,3.46304417e-07,7.86293197e-12,1.10081048e-10,3.54757584e-08,5.32136376e-07,3.62072843e-04,5.79316548e-03,1.37330957e-07,2.33462628e-06,5.73411344e-07,1.03214042e-05,1.19867337e-09,2.03774473e-08,1.73553169e-12,3.12395705e-11,2.82556529e-16,5.08601752e-15,7.17611355e-05,1.43522271e-03
1.02335205e-08,4.17999993e-01,1.49999992e+04,1.06485267e-03,7.12940458e-01,7.12940458e-01,6.91382407e-02,2.76552963e-01,1.90209933e-04,2.28251920e-03,2.13034922e-06,2.76945399e-05,1.11637462e-07,1.45128701e-06,5.70658325e-05,7.98921654e-04,2.25279926e-08,3.37919889e-07,9.13598837e-12,1.27903837e-10,3.82387210e-08,5.73580815e-07,3.62072761e-04,5.79316418e-03,1.37285457e-07,2.33385276e-06,5.62974717e-07,1.01335449e-05,1.29205868e-09,2.19649976e-08,1.86901035e-12,3.36421862e-11,3.28297960e-16,5.90936328e-15,7.17611355e-05,1.43522271e-03
1.10307874e-08,4.17999992e-01,1.49999992e+04,1.10776070e-03,7.12940424e-01,7.12940424e-01,6.91382632e-02,2.76553053e-01,1.90212747e-04,2.28255297e-03,2.13019268e-06,2.76925048e-05,1.20336513e-07,1.56437467e-06,5.70630598e-05,7.98882837e-04,2.19954277e-08,3.29931415e-07,1.06151537e-11,1.48612152e-10,4.12167994e-08,6.18251990e-07,3.62072674e-04,5.79316278e-03,1.37236428e-07,2.33301927e-06,5.51937630e-07,9.93487734e-06,1.39271936e-09,2.36762292e-08,2.01260978e-12,3.62269760e-11,3.81444201e-16,6.86599562e-15,7.17611355e-05,1.43522271e-03
1.18901674e-08,4.17999992e-01,1.49999991e+04,1.15493010e-03,7.12940387e-01,7.12940387e-01,6.91382870e-02,2.76553148e-01,1.90215487e-04,2.28258584e-03,2.13002396e-06,2.76903114e-05,1.29713297e-07,1.68627286e-06,5.70600713e-05,7.98840998e-04,2.14736781e-08,3.22105172e-07,1.23337957e-11,1.72673140e-10,4.44267301e-08,6.66400952e-07,3.62072580e-04,5.79316129e-03,1.37183599e-07,2.33212118e-06,5.40282874e-07,9.72509173e-06,1.50122222e-09,2.55207777e-08,2.16707399e-12,3.90073319e-11,4.43193972e-16,7.97749150e-15,7.17611355e-05,1.43522271e-03
1.28164995e-08,4.17999991e-01,1.49999990e+04,1.20646714e-03,7.12940348e-01,7.12940348e-01,6.91383121e-02,2.76553248e-01,1.90218127e-04,2.28261752e-03,2.12984210e-06,2.76879473e-05,1.39820600e-07,1.81766780e-06,5.70568500e-05,7.98795900e-04,2.09506820e-08,3.14260230e-07,1.43306837e-11,2.00629572e-10,4.78865500e-08,7.18298251e-07,3.62072481e-04,5.79315969e-03,1.37126677e-07,2.33115351e-06,5.27995584e-07,9.50392052e-06,1.61817821e-09,2.75090295e-08,2.33319789e-12,4.19975621e-11,5.14940046e-16,9.26892083e-15,7.17611355e-05,1.43522271e-03
1.38149996e-08,4.17999990e-01,1.49999990e+04,1.26255820e-03,7.12940307e-01,7.12940307e-01,6.91383384e-02,2.76553354e-01,1.90220630e-04,2.28264756e-03,2.12964610e-06,2.76853993e-05,1.50715315e-07,1.95929909e-06,5.70533780e-05,7.98747292e-04,2.04175342e-08,3.06263013e-07,1.66508631e-11,2.33112083e-10,5.16156969e-08,7.74235453e-07,3.62072374e-04,5.79315798e-03,1.37065347e-07,2.33011090e-06,5.15063784e-07,9.27114812e-06,1.74424588e-09,2.96521799e-08,2.51183013e-12,4.52129424e-11,5.98300663e-16,1.07694119e-14,7.17611355e-05,1.43522271e-03
1.48912903e-08,4.17999990e-01,1.49999989e+04,1.32346314e-03,7.12940263e-01,7.12940263e-01,6.91383661e-02,2.76553464e-01,1.90222950e-04,2.28267541e-03,2.12943484e-06,2.76826530e-05,1.62458762e-07,2.11196391e-06,5.70496357e-05,7.98694900e-04,1.98679980e-08,2.98019970e-07,1.93466712e-11,2.70853397e-10,5.56351179e-08,8.34526768e-07,3.62072260e-04,5.79315616e-03,1.36999269e-07,2.32898758e-06,5.01478979e-07,9.02662162e-06,1.88013510e-09,3.19622966e-08,2.70387605e-12,4.86697688e-11,6.95156031e-16,1.25128086e-14,7.17611355e-05,1.43522271e-03
1.60514320e-08,4.17999989e-01,1.49999988e+04,1.38950820e-03,7.12940217e-01,7.12940217e-01,6.91383951e-02,2.76553580e-01,1.90225030e-04,2.28270036e-03,2.12920716e-06,2.76796930e-05,1.75117031e-07,2.27652140e-06,5.70456021e-05,7.98638430e-04,1.92979770e-08,2.89469655e-07,2.24789173e-11,3.14704843e-10,5.99673864e-08,8.99510795e-07,3.62072138e-04,5.79315421e-03,1.36928080e-07,2.32777735e-06,4.87236799e-07,8.77026238e-06,2.02661102e-09,3.44523874e-08,2.91030056e-12,5.23854100e-11,8.07690730e-16,1.45384331e-14,7.17611355e-05,1.43522271e-03
1.73019574e-08,4.17999988e-01,1.49999987e+04,1.46107955e-03,7.12940167e-01,7.12940167e-01,6.91384255e-02,2.76553702e-01,1.90226800e-04,2.28272160e-03,2.12896176e-06,2.76765028e-05,1.88761346e-07,2.45389749e-06,5.70412545e-05,7.98577564e-04,1.87050207e-08,2.80575310e-07,2.61182542e-11,3.65655559e-10,6.46368277e-08,9.69552416e-07,3.62072008e-04,5.79315213e-03,1.36851385e-07,2.32647355e-06,4.72337691e-07,8.50207845e-06,2.18449843e-09,3.71364733e-08,3.13213114e-12,5.63783606e-11,9.38442992e-16,1.68919739e-14,7.17611355e-05,1.43522271e-03
