time,t9,rho,R15_14,Y_h1,X_h1,Y_he4,X_he4,Y_c12,X_c12,Y_c13,X_c13,Y_n13,X_n13,Y_n14,X_n14,Y_n15,X_n15,Y_o14,X_o14,Y_o15,X_o15,Y_o16,X_o16,Y_o17,X_o17,Y_o18,X_o18,Y_f17,X_f17,Y_f18,X_f18,Y_ne20,X_ne20
1.85175553e-03,9.12802197e-02,2.21099721e+04,4.71930815e-03,7.11583598e-01,7.11583598e-01,6.90065252e-02,2.76026101e-01,1.89719468e-04,2.27663362e-03,2.12612243e-06,2.76395916e-05,6.05059488e-08,7.86577335e-07,5.69945186e-05,7.97923261e-04,2.68542644e-07,4.02813966e-06,1.04857915e-12,1.46801081e-11,4.32057301e-10,6.48085951e-09,3.61384310e-04,5.78214896e-03,1.37622052e-07,2.33957488e-06,4.94611650e-07,8.90300969e-06,4.84351715e-10,8.23397915e-09,2.35721512e-13,4.24298722e-12,7.16245413e-05,1.43249083e-03
1.96236154e-03,9.12802328e-02,2.21099704e+04,4.72293464e-03,7.11583572e-01,7.11583572e-01,6.90065472e-02,2.76026189e-01,1.89726752e-04,2.27672103e-03,2.12599240e-06,2.76379012e-05,6.41211304e-08,8.33574696e-07,5.69946247e-05,7.97924746e-04,2.68724028e-07,4.03086042e-06,1.17759824e-12,1.64863753e-11,4.57864853e-10,6.86797279e-09,3.61384285e-04,5.78214856e-03,1.37620155e-07,2.33954264e-06,4.83462308e-07,8.70232155e-06,5.13282287e-10,8.72579889e-09,2.49793050e-13,4.49627490e-12,7.16245414e-05,1.43249083e-03
2.07957409e-03,9.12802468e-02,2.21099687e+04,4.72195734e-03,7.11583545e-01,7.11583545e-01,6.90065703e-02,2.76026281e-01,1.89734473e-04,2.27681368e-03,2.12585461e-06,2.76361099e-05,6.79523960e-08,8.83381149e-07,5.69947372e-05,7.97926321e-04,2.68641510e-07,4.02962265e-06,1.32249314e-12,1.85149040e-11,4.85213975e-10,7.27820962e-09,3.61384258e-04,5.78214813e-03,1.37618145e-07,2.33950847e-06,4.71921152e-07,8.49458074e-06,5.43940902e-10,9.24699534e-09,2.64704079e-13,4.76467341e-12,7.16245415e-05,1.43249083e-03
2.20378778e-03,9.12802615e-02,2.21099668e+04,4.71586178e-03,7.11583517e-01,7.11583517e-01,6.90065944e-02,2.76026378e-01,1.89742645e-04,2.27691174e-03,2.12570860e-06,2.76342117e-05,7.20126706e-08,9.36164717e-07,5.69948563e-05,7.97927989e-04,2.68265675e-07,4.02398513e-06,1.48521758e-12,2.07930461e-11,5.14196755e-10,7.71295133e-09,3.61384230e-04,5.78214768e-03,1.37616015e-07,2.33947226e-06,4.59991151e-07,8.27984071e-06,5.76430778e-10,9.79932322e-09,2.80504617e-13,5.04908310e-12,7.16245416e-05,1.43249083e-03
2.33542081e-03,9.12802771e-02,2.21099648e+04,4.70411862e-03,7.11583487e-01,7.11583487e-01,6.90066196e-02,2.76026479e-01,1.89751279e-04,2.27701535e-03,2.12555387e-06,2.76322004e-05,7.63156528e-08,9.92103486e-07,5.69949826e-05,7.97929756e-04,2.67566256e-07,4.01349384e-06,1.66796575e-12,2.33515205e-11,5.44910783e-10,8.17366174e-09,3.61384200e-04,5.78214720e-03,1.37613758e-07,2.33943389e-06,4.47677512e-07,8.05819522e-06,6.10861296e-10,1.03846420e-08,2.97247656e-13,5.35045781e-12,7.16245417e-05,1.43249083e-03
2.47491632e-03,9.12802937e-02,2.21099627e+04,4.68618889e-03,7.11583456e-01,7.11583456e-01,6.90066460e-02,2.76026584e-01,1.89760384e-04,2.27712460e-03,2.12538992e-06,2.76300690e-05,8.08758618e-08,1.05138620e-06,5.69951164e-05,7.97931629e-04,2.66512431e-07,3.99768646e-06,1.87320192e-12,2.62248269e-11,5.77459478e-10,8.66189216e-09,3.61384168e-04,5.78214669e-03,1.37611366e-07,2.33939323e-06,4.34987896e-07,7.82978213e-06,6.47348374e-10,1.10049224e-08,3.14989337e-13,5.66980807e-12,7.16245418e-05,1.43249084e-03
2.62274395e-03,9.12803112e-02,2.21099605e+04,4.66153046e-03,7.11583424e-01,7.11583424e-01,6.90066734e-02,2.76026694e-01,1.89769964e-04,2.27723957e-03,2.12521619e-06,2.76278105e-05,8.57086860e-08,1.11421292e-06,5.69952582e-05,7.97933614e-04,2.65073190e-07,3.97609784e-06,2.10369368e-12,2.94517116e-11,6.11952438e-10,9.17928657e-09,3.61384134e-04,5.78214615e-03,1.37608832e-07,2.33935014e-06,4.21932625e-07,7.59478725e-06,6.86014853e-10,1.16622525e-08,3.33789133e-13,6.00820439e-12,7.16245419e-05,1.43249084e-03
2.77940137e-03,9.12803298e-02,2.21099581e+04,4.62960555e-03,7.11583390e-01,7.11583390e-01,6.90067020e-02,2.76026808e-01,1.89780022e-04,2.27736027e-03,2.12503210e-06,2.76254173e-05,9.08304352e-08,1.18079566e-06,5.69954084e-05,7.97935717e-04,2.63217764e-07,3.94826646e-06,2.36254928e-12,3.30756899e-11,6.48505811e-10,9.72758717e-09,3.61384098e-04,5.78214557e-03,1.37606146e-07,2.33930448e-06,4.08524892e-07,7.35344805e-06,7.26990911e-10,1.23588455e-08,3.53710048e-13,6.36678087e-12,7.16245420e-05,1.43249084e-03
2.94541600e-03,9.12803495e-02,2.21099556e+04,4.58988955e-03,7.11583355e-01,7.11583355e-01,6.90067317e-02,2.76026927e-01,1.89790554e-04,2.27748665e-03,2.12483704e-06,2.76228815e-05,9.62583956e-08,1.25135914e-06,5.69955675e-05,7.97937946e-04,2.60916130e-07,3.91374194e-06,2.65325957e-12,3.71456339e-11,6.87242683e-10,1.03086402e-08,3.61384060e-04,5.78214496e-03,1.37603300e-07,2.33925609e-06,3.94780958e-07,7.10605724e-06,7.70414502e-10,1.30970465e-08,3.74818827e-13,6.74673888e-12,7.16245421e-05,1.43249084e-03
3.12134673e-03,9.12803704e-02,2.21099530e+04,4.54188100e-03,7.11583318e-01,7.11583318e-01,6.90067625e-02,2.76027050e-01,1.89801551e-04,2.27761861e-03,2.12463034e-06,2.76201944e-05,1.02010888e-07,1.32614155e-06,5.69957362e-05,7.97940307e-04,2.58139571e-07,3.87209357e-06,2.97974511e-12,4.17164315e-11,7.28293492e-10,1.09244024e-08,3.61384020e-04,5.78214432e-03,1.37600283e-07,2.33920482e-06,3.80720341e-07,6.85296614e-06,8.16431819e-10,1.38793409e-08,3.97186172e-13,7.14935110e-12,7.16245423e-05,1.43249085e-03
3.30778588e-03,9.12803925e-02,2.21099502e+04,4.48511269e-03,7.11583280e-01,7.11583280e-01,6.90067943e-02,2.76027177e-01,1.89812997e-04,2.27775597e-03,2.12441131e-06,2.76173471e-05,1.08107331e-07,1.40539530e-06,5.69959149e-05,7.97942809e-04,2.54861320e-07,3.82291980e-06,3.34640909e-12,4.68497272e-11,7.71796474e-10,1.15769471e-08,3.61383977e-04,5.78214363e-03,1.37597087e-07,2.33915049e-06,3.66365984e-07,6.59458772e-06,8.65197791e-10,1.47083624e-08,4.20886980e-13,7.57596564e-12,7.16245424e-05,1.43249085e-03
3.50536110e-03,9.12804159e-02,2.21099472e+04,4.41916374e-03,7.11583240e-01,7.11583240e-01,6.90068273e-02,2.76027309e-01,1.89824870e-04,2.27789845e-03,2.12417923e-06,2.76143300e-05,1.14568303e-07,1.48938794e-06,5.69961043e-05,7.97945460e-04,2.51057236e-07,3.76585854e-06,3.75819671e-12,5.26147540e-11,8.17898119e-10,1.22684718e-08,3.61383932e-04,5.78214291e-03,1.37593701e-07,2.33909291e-06,3.51744397e-07,6.33139914e-06,9.16876598e-10,1.55869022e-08,4.46000586e-13,8.02801054e-12,7.16245425e-05,1.43249085e-03
3.71473756e-03,9.12804408e-02,2.21099440e+04,4.34367447e-03,7.11583199e-01,7.11583199e-01,6.90068613e-02,2.76027445e-01,1.89837139e-04,2.27804567e-03,2.12393332e-06,2.76111332e-05,1.21415616e-07,1.57840301e-06,5.69963049e-05,7.97948269e-04,2.46706659e-07,3.70059989e-06,4.22066195e-12,5.90892673e-11,8.66753675e-10,1.30013051e-08,3.61383883e-04,5.78214213e-03,1.37590112e-07,2.33903190e-06,3.36885737e-07,6.06394326e-06,9.71642227e-10,1.65179179e-08,4.72611024e-13,8.50699844e-12,7.16245427e-05,1.43249085e-03
3.93662014e-03,9.12804671e-02,2.21099407e+04,4.25835684e-03,7.11583157e-01,7.11583157e-01,6.90068962e-02,2.76027585e-01,1.89849763e-04,2.27819715e-03,2.12367275e-06,2.76077458e-05,1.28672384e-07,1.67274100e-06,5.69965175e-05,7.97951246e-04,2.41793003e-07,3.62689504e-06,4.74004250e-12,6.63605950e-11,9.18527662e-10,1.37779149e-08,3.61383832e-04,5.78214131e-03,1.37586309e-07,2.33896725e-06,3.21823950e-07,5.79283109e-06,1.02967906e-09,1.75045440e-08,5.00807308e-13,9.01453154e-12,7.16245428e-05,1.43249086e-03
4.17175586e-03,9.12804950e-02,2.21099371e+04,4.16301191e-03,7.11583113e-01,7.11583113e-01,6.90069320e-02,2.76027728e-01,1.89862691e-04,2.27835230e-03,2.12339666e-06,2.76041565e-05,1.36363105e-07,1.77272037e-06,5.69967428e-05,7.97954399e-04,2.36304747e-07,3.54457120e-06,5.32334394e-12,7.45268152e-11,9.73394435e-10,1.46009165e-08,3.61383778e-04,5.78214044e-03,1.37582279e-07,2.33889874e-06,3.06596725e-07,5.51874104e-06,1.09118249e-09,1.85501024e-08,5.30683716e-13,9.55230688e-12,7.16245430e-05,1.43249086e-03
4.42093631e-03,9.12805246e-02,2.21099334e+04,4.05754471e-03,7.11583068e-01,7.11583068e-01,6.90069687e-02,2.76027875e-01,1.89875863e-04,2.27851036e-03,2.12310411e-06,2.76003534e-05,1.44513740e-07,1.87867863e-06,5.69969815e-05,7.97957741e-04,2.30236286e-07,3.45354429e-06,5.97843428e-12,8.36980799e-11,1.03153876e-09,1.54730814e-08,3.61383720e-04,5.78213951e-03,1.37578009e-07,2.33882615e-06,2.91245449e-07,5.24241809e-06,1.15635959e-09,1.96581130e-08,5.62340105e-13,1.01221219e-11,7.16245432e-05,1.43249086e-03
4.68500040e-03,9.12805559e-02,2.21099294e+04,3.94197483e-03,7.11583022e-01,7.11583022e-01,6.90070061e-02,2.76028025e-01,1.89889205e-04,2.27867046e-03,2.12279413e-06,2.75963237e-05,1.53151801e-07,1.99097342e-06,5.69972344e-05,7.97961281e-04,2.23588533e-07,3.35382800e-06,6.71415013e-12,9.39981018e-11,1.09315646e-09,1.63973469e-08,3.61383658e-04,5.78213853e-03,1.37573484e-07,2.33874922e-06,2.75815206e-07,4.96467371e-06,1.22542978e-09,2.08323062e-08,5.95882237e-13,1.07258803e-11,7.16245434e-05,1.43249087e-03
4.96483713e-03,9.12805891e-02,2.21099252e+04,3.81645483e-03,7.11582975e-01,7.11582975e-01,6.90070442e-02,2.76028177e-01,1.89902631e-04,2.27883158e-03,2.12246569e-06,2.75920540e-05,1.62306442e-07,2.10998374e-06,5.69975023e-05,7.97965033e-04,2.16369967e-07,3.24554950e-06,7.54041593e-12,1.05565823e-10,1.15845503e-09,1.73768255e-08,3.61383592e-04,5.78213748e-03,1.37568689e-07,2.33866771e-06,2.60354462e-07,4.68638032e-06,1.29862561e-09,2.20766354e-08,6.31422119e-13,1.13655981e-11,7.16245436e-05,1.43249087e-03
5.26138860e-03,9.12806243e-02,2.21099207e+04,3.68127859e-03,7.11582926e-01,7.11582926e-01,6.90070828e-02,2.76028331e-01,1.89916043e-04,2.27899252e-03,2.12211769e-06,2.75875300e-05,1.72008556e-07,2.23611122e-06,5.69977862e-05,7.97969007e-04,2.08597107e-07,3.12895661e-06,8.46837787e-12,1.18557290e-10,1.22765440e-09,1.84148160e-08,3.61383523e-04,5.78213636e-03,1.37563608e-07,2.33858133e-06,2.44914917e-07,4.40846850e-06,1.37619352e-09,2.33952898e-08,6.69078374e-13,1.20434107e-11,7.16245438e-05,1.43249088e-03
5.57565321e-03,9.12806616e-02,2.21099160e+04,3.53689165e-03,7.11582877e-01,7.11582877e-01,6.90071217e-02,2.76028487e-01,1.89929328e-04,2.27915194e-03,2.12174897e-06,2.75827366e-05,1.82290878e-07,2.36978141e-06,5.69980870e-05,7.97973219e-04,2.00295104e-07,3.00442656e-06,9.51055429e-12,1.33147760e-10,1.30098762e-09,1.95148143e-08,3.61383449e-04,5.78213518e-03,1.37558224e-07,2.33848980e-06,2.29551148e-07,4.13192067e-06,1.45839465e-09,2.47927091e-08,7.08976622e-13,1.27615792e-11,7.16245440e-05,1.43249088e-03
5.90868894e-03,9.12807011e-02,2.21099110e+04,3.38390048e-03,7.11582826e-01,7.11582826e-01,6.90071609e-02,2.76028644e-01,1.89942361e-04,2.27930833e-03,2.12135830e-06,2.75776579e-05,1.93188094e-07,2.51144522e-06,5.69984057e-05,7.97977680e-04,1.91498267e-07,2.87247400e-06,1.06810045e-11,1.49534063e-10,1.37870167e-09,2.06805251e-08,3.61383370e-04,5.78213391e-03,1.37552518e-07,2.33839281e-06,2.14320122e-07,3.85776220e-06,1.54550576e-09,2.62735979e-08,7.51249892e-13,1.35224981e-11,7.16245443e-05,1.43249089e-03
6.26161702e-03,9.12807430e-02,2.21099057e+04,3.22307500e-03,7.11582775e-01,7.11582775e-01,6.90072002e-02,2.76028801e-01,1.89955002e-04,2.27946003e-03,2.12094437e-06,2.75722769e-05,2.04736954e-07,2.66158040e-06,5.69987434e-05,7.97982408e-04,1.82250205e-07,2.73375307e-06,1.19955185e-11,1.67937259e-10,1.46105830e-09,2.19158746e-08,3.61383286e-04,5.78213257e-03,1.37546473e-07,2.33829004e-06,1.99280680e-07,3.58705224e-06,1.63782013e-09,2.78429423e-08,7.96039047e-13,1.43287028e-11,7.16245445e-05,1.43249089e-03
6.63562562e-03,9.12807874e-02,2.21099000e+04,3.05534703e-03,7.11582724e-01,7.11582724e-01,6.90072394e-02,2.76028958e-01,1.89967101e-04,2.27960521e-03,2.12050582e-06,2.75665756e-05,2.16976393e-07,2.82069311e-06,5.69991011e-05,7.97987416e-04,1.72603741e-07,2.58905611e-06,1.34718299e-11,1.88605619e-10,1.54833490e-09,2.32250235e-08,3.61383196e-04,5.78213114e-03,1.37540067e-07,2.33818115e-06,1.84492970e-07,3.32087346e-06,1.73564857e-09,2.95060258e-08,8.43493243e-13,1.51828784e-11,7.16245448e-05,1.43249090e-03
7.03197389e-03,9.12808344e-02,2.21098940e+04,2.88180684e-03,7.11582672e-01,7.11582672e-01,6.90072783e-02,2.76029113e-01,1.89978494e-04,2.27974193e-03,2.12004116e-06,2.75605351e-05,2.29947660e-07,2.98931958e-06,5.69994801e-05,7.97992722e-04,1.62620710e-07,2.43931064e-06,1.51298551e-11,2.11817972e-10,1.64082543e-09,2.46123815e-08,3.61383101e-04,5.78212961e-03,1.37533280e-07,2.33806576e-06,1.70017670e-07,3.06031806e-06,1.83932045e-09,3.12684476e-08,8.93770407e-13,1.60878673e-11,7.16245451e-05,1.43249090e-03
7.45199617e-03,9.12808842e-02,2.21098877e+04,2.70369227e-03,7.11582619e-01,7.11582619e-01,6.90073167e-02,2.76029267e-01,1.89989007e-04,2.27986808e-03,2.11954887e-06,2.75541354e-05,2.43694454e-07,3.16802791e-06,5.69998817e-05,7.97998343e-04,1.52371344e-07,2.28557016e-06,1.69919619e-11,2.37887466e-10,1.73884143e-09,2.60826215e-08,3.61382999e-04,5.78212799e-03,1.37526088e-07,2.33794349e-06,1.55915192e-07,2.80647345e-06,1.94918480e-09,3.31361417e-08,9.47037747e-13,1.70466794e-11,7.16245454e-05,1.43249091e-03
7.89710654e-03,9.12809371e-02,2.21098810e+04,2.52237326e-03,7.11582567e-01,7.11582567e-01,6.90073545e-02,2.76029418e-01,1.89998457e-04,2.27998148e-03,2.11902731e-06,2.75473550e-05,2.58263065e-07,3.35741984e-06,5.70003071e-05,7.98004299e-04,1.41933385e-07,2.12900078e-06,1.90832707e-11,2.67165790e-10,1.84271306e-09,2.76406959e-08,3.61382891e-04,5.78212625e-03,1.37518467e-07,2.33781394e-06,1.42244753e-07,2.56040556e-06,2.06561153e-09,3.51153961e-08,1.00347228e-12,1.80625011e-11,7.16245457e-05,1.43249091e-03
8.36880350e-03,9.12809930e-02,2.21098739e+04,2.33932977e-03,7.11582514e-01,7.11582514e-01,6.90073914e-02,2.76029566e-01,1.90006654e-04,2.28007985e-03,2.11847474e-06,2.75401716e-05,2.73702524e-07,3.55813281e-06,5.70007577e-05,7.98010608e-04,1.31390829e-07,1.97086244e-06,2.14319938e-11,3.00047913e-10,1.95279021e-09,2.92918532e-08,3.61382776e-04,5.78212441e-03,1.37510392e-07,2.33767666e-06,1.29063457e-07,2.32314222e-06,2.18899263e-09,3.72128746e-08,1.06326142e-12,1.91387055e-11,7.16245460e-05,1.43249092e-03
8.86867510e-03,9.12810523e-02,2.21098664e+04,2.15612482e-03,7.11582461e-01,7.11582461e-01,6.90074273e-02,2.76029709e-01,1.90013404e-04,2.28016085e-03,2.11788932e-06,2.75325612e-05,2.90064768e-07,3.77084199e-06,5.70012351e-05,7.98017292e-04,1.20832386e-07,1.81248579e-06,2.40698146e-11,3.36977404e-10,2.06944370e-09,3.10416555e-08,3.61382653e-04,5.78212244e-03,1.37501836e-07,2.33753120e-06,1.16425277e-07,2.09565499e-06,2.31974349e-09,3.94356393e-08,1.12660352e-12,2.02788634e-11,7.16245464e-05,1.43249093e-03
9.39840419e-03,9.12811152e-02,2.21098584e+04,1.97437224e-03,7.11582409e-01,7.11582409e-01,6.90074619e-02,2.76029848e-01,1.90018511e-04,2.28022214e-03,2.11726912e-06,2.75244986e-05,3.07404805e-07,3.99626247e-06,5.70017409e-05,7.98024373e-04,1.10349642e-07,1.65524463e-06,2.70323154e-11,3.78452415e-10,2.19306650e-09,3.28959975e-08,3.61382522e-04,5.78212035e-03,1.37492770e-07,2.33737708e-06,1.04380041e-07,1.87884073e-06,2.45830434e-09,4.17911738e-08,1.19370858e-12,2.14867544e-11,7.16245468e-05,1.43249094e-03
9.95977420e-03,9.12811818e-02,2.21098499e+04,1.79570013e-03,7.11582357e-01,7.11582357e-01,6.90074951e-02,2.76029980e-01,1.90021780e-04,2.28026136e-03,2.11661209e-06,2.75159571e-05,3.25780894e-07,4.23515162e-06,5.70022767e-05,7.98031874e-04,1.00034975e-07,1.50052463e-06,3.03594560e-11,4.25032384e-10,2.32407508e-09,3.48611262e-08,3.61382382e-04,5.78211812e-03,1.37483164e-07,2.33721378e-06,9.29724028e-08,1.67350325e-06,2.60514170e-09,4.42874089e-08,1.26479884e-12,2.27663791e-11,7.16245472e-05,1.43249094e-03
1.05546750e-02,9.12812524e-02,2.21098410e+04,1.62171110e-03,7.11582306e-01,7.11582306e-01,6.90075267e-02,2.76030107e-01,1.90023020e-04,2.28027624e-03,2.11591603e-06,2.75069084e-05,3.45254735e-07,4.48831155e-06,5.70028443e-05,7.98039820e-04,8.99792899e-08,1.34968935e-06,3.40961122e-11,4.77345571e-10,2.46291081e-09,3.69436622e-08,3.61382234e-04,5.78211574e-03,1.37472985e-07,2.33704075e-06,8.22409002e-08,1.48033620e-06,2.76074996e-09,4.69327493e-08,1.34010951e-12,2.41219712e-11,7.16245476e-05,1.43249095e-03
1.11851095e-02,9.12813272e-02,2.21098315e+04,1.45394097e-03,7.11582255e-01,7.11582255e-01,6.90075566e-02,2.76030226e-01,1.90022047e-04,2.28026457e-03,2.11517866e-06,2.74973226e-05,3.65891668e-07,4.75659169e-06,5.70034455e-05,7.98048236e-04,8.02696592e-08,1.20404489e-06,3.82926796e-11,5.36097515e-10,2.61004146e-09,3.91506219e-08,3.61382076e-04,5.78211321e-03,1.37462201e-07,2.33685742e-06,7.22169824e-08,1.29990568e-06,2.92565303e-09,4.97361015e-08,1.41988952e-12,2.55580113e-11,7.16245480e-05,1.43249096e-03
1.18532001e-02,9.12814065e-02,2.21098214e+04,1.29381647e-03,7.11582205e-01,7.11582205e-01,6.90075846e-02,2.76030338e-01,1.90018688e-04,2.28022426e-03,2.11439754e-06,2.74871681e-05,3.87760890e-07,5.04089158e-06,5.70040823e-05,7.98057152e-04,7.09869133e-08,1.06480370e-06,4.30057523e-11,6.02080533e-10,2.76596275e-09,4.14894412e-08,3.61381908e-04,5.78211052e-03,1.37450775e-07,2.33666317e-06,6.29242760e-08,1.13263697e-06,3.10040613e-09,5.27069042e-08,1.50440226e-12,2.70792407e-11,7.16245485e-05,1.43249097e-03
1.25611959e-02,9.12814905e-02,2.21098107e+04,1.14261624e-03,7.11582155e-01,7.11582155e-01,6.90076106e-02,2.76030443e-01,1.90012782e-04,2.28015339e-03,2.11357009e-06,2.74764112e-05,4.10935676e-07,5.34216379e-06,5.70047569e-05,7.98066596e-04,6.22034158e-08,9.33051238e-07,4.82988839e-11,6.76184375e-10,2.93120005e-09,4.39680008e-08,3.61381728e-04,5.78210765e-03,1.37438668e-07,2.33645736e-06,5.43779791e-08,9.78803624e-07,3.28559765e-09,5.58551601e-08,1.59392643e-12,2.86906757e-11,7.16245490e-05,1.43249098e-03
1.33114806e-02,9.12815795e-02,2.21097994e+04,1.00143499e-03,7.11582107e-01,7.11582107e-01,6.90076346e-02,2.76030539e-01,1.90004183e-04,2.28005020e-03,2.11269359e-06,2.74650166e-05,4.35493620e-07,5.66141705e-06,5.70054714e-05,7.98076599e-04,5.39810181e-08,8.09715272e-07,5.42434427e-11,7.59408198e-10,3.10631017e-09,4.65946525e-08,3.61381538e-04,5.78210460e-03,1.37425841e-07,2.33623930e-06,4.65843843e-08,8.38518917e-07,3.48185112e-09,5.91914691e-08,1.68875688e-12,3.03976239e-11,7.16245496e-05,1.43249099e-03
1.41065800e-02,9.12816739e-02,2.21097874e+04,8.71153036e-04,7.11582058e-01,7.11582058e-01,6.90076565e-02,2.76030626e-01,1.89992762e-04,2.27991315e-03,2.11176514e-06,2.74529468e-05,4.61516885e-07,5.99971950e-06,5.70062282e-05,7.98087195e-04,4.63693186e-08,6.95539779e-07,6.09195714e-11,8.52874000e-10,3.29188318e-09,4.93782477e-08,3.61381335e-04,5.78210136e-03,1.37412251e-07,2.33600827e-06,3.95406360e-08,7.11731447e-07,3.68982733e-09,6.27270645e-08,1.78920554e-12,3.22056997e-11,7.16245501e-05,1.43249100e-03
1.49491710e-02,9.12817738e-02,2.21097748e+04,7.52413605e-04,7.11582011e-01,7.11582011e-01,6.90076764e-02,2.76030705e-01,1.89978408e-04,2.27974090e-03,2.11078169e-06,2.74401620e-05,4.89092477e-07,6.35820220e-06,5.70070297e-05,7.98098416e-04,3.94043718e-08,5.91065577e-07,6.84172645e-11,9.57841704e-10,3.48854447e-09,5.23281671e-08,3.61381119e-04,5.78209791e-03,1.37397852e-07,2.33576349e-06,3.32347911e-08,5.98226240e-07,3.91022652e-09,6.64738509e-08,1.89560233e-12,3.41208419e-11,7.16245508e-05,1.43249102e-03
1.58420903e-02,9.12818798e-02,2.21097613e+04,6.45610206e-04,7.11581963e-01,7.11581963e-01,6.90076941e-02,2.76030776e-01,1.89961028e-04,2.27953234e-03,2.10974002e-06,2.74266203e-05,5.18312524e-07,6.73806281e-06,5.70078787e-05,7.98110302e-04,3.31079611e-08,4.96619416e-07,7.68375780e-11,1.07572609e-09,3.69695684e-09,5.54543526e-08,3.61380890e-04,5.78209424e-03,1.37382597e-07,2.33550415e-06,2.76461154e-08,4.97630077e-07,4.14379081e-09,7.04444437e-08,2.00829620e-12,3.61493316e-11,7.16245514e-05,1.43249103e-03
1.67883439e-02,9.12819921e-02,2.21097470e+04,5.50882493e-04,7.11581916e-01,7.11581916e-01,6.90077098e-02,2.76030839e-01,1.89940545e-04,2.27928654e-03,2.10863672e-06,2.74122773e-05,5.49274580e-07,7.14056954e-06,5.70087778e-05,7.98122889e-04,2.74873624e-08,4.12310437e-07,8.62939871e-11,1.20811582e-09,3.91782272e-09,5.87673408e-08,3.61380646e-04,5.78209034e-03,1.37366435e-07,2.33522940e-06,2.27456206e-08,4.09421170e-07,4.39130660e-09,7.46522122e-08,2.12765617e-12,3.82978111e-11,7.16245521e-05,1.43249104e-03
1.77911176e-02,9.12821111e-02,2.21097319e+04,4.68122999e-04,7.11581869e-01,7.11581869e-01,6.90077236e-02,2.76030894e-01,1.89916899e-04,2.27900279e-03,2.10746817e-06,2.73970862e-05,5.82081941e-07,7.56706523e-06,5.70097299e-05,7.98136219e-04,2.25357245e-08,3.38035868e-07,9.69139109e-11,1.35679475e-09,4.15188657e-09,6.22782986e-08,3.61380387e-04,5.78208619e-03,1.37349312e-07,2.33493831e-06,1.84968704e-08,3.32943667e-07,4.65360731e-09,7.91113242e-08,2.25407244e-12,4.05733040e-11,7.16245528e-05,1.43249106e-03
1.88537874e-02,9.12822372e-02,2.21097159e+04,3.96994207e-04,7.11581822e-01,7.11581822e-01,6.90077355e-02,2.76030942e-01,1.89890043e-04,2.27868052e-03,2.10623055e-06,2.73809972e-05,6.16843985e-07,8.01897180e-06,5.70107383e-05,7.98150336e-04,1.82330386e-08,2.73495580e-07,1.08840423e-10,1.52376592e-09,4.39993740e-09,6.59990611e-08,3.61380112e-04,5.78208179e-03,1.37331172e-07,2.33462993e-06,1.48570587e-08,2.67427056e-07,4.93157613e-09,8.38367942e-08,2.38795753e-12,4.29832356e-11,7.16245536e-05,1.43249107e-03
1.99799308e-02,9.12823708e-02,2.21096989e+04,3.36954576e-04,7.11581775e-01,7.11581775e-01,6.90077457e-02,2.76030983e-01,1.89859940e-04,2.27831928e-03,2.10491984e-06,2.73639579e-05,6.53676528e-07,8.49779487e-06,5.70118061e-05,7.98165285e-04,1.45476187e-08,2.18214280e-07,1.22234174e-10,1.71127844e-09,4.66281143e-09,6.99421714e-08,3.61379820e-04,5.78207712e-03,1.37311954e-07,2.33430322e-06,1.17782520e-08,2.12008536e-07,5.22614903e-09,8.88445335e-08,2.52974751e-12,4.55354552e-11,7.16245544e-05,1.43249109e-03
2.11733391e-02,9.12825124e-02,2.21096810e+04,2.87291870e-04,7.11581726e-01,7.11581726e-01,6.90077544e-02,2.76031018e-01,1.89826561e-04,2.27791873e-03,2.10353175e-06,2.73459128e-05,6.92702202e-07,9.00512862e-06,5.70129367e-05,7.98181114e-04,1.14379978e-08,1.71569967e-07,1.37275546e-10,1.92185764e-09,4.94139490e-09,7.41209236e-08,3.61379510e-04,5.78207216e-03,1.37291595e-07,2.33395711e-06,9.20878841e-09,1.65758191e-07,5.53831788e-09,9.41514039e-08,2.67990327e-12,4.82382589e-11,7.16245552e-05,1.43249110e-03
2.24380301e-02,9.12826625e-02,2.21096619e+04,2.47161857e-04,7.11581677e-01,7.11581677e-01,6.90077617e-02,2.76031047e-01,1.89789877e-04,2.27747853e-03,2.10206180e-06,2.73268034e-05,7.34050851e-07,9.54266106e-06,5.70141340e-05,7.98197875e-04,8.85513020e-09,1.32826953e-07,1.54167073e-10,2.15833902e-09,5.23662713e-09,7.85494069e-08,3.61379181e-04,5.78206690e-03,1.37270027e-07,2.33359046e-06,7.09475180e-09,1.27705532e-07,5.86913382e-09,9.97752749e-08,2.83891186e-12,5.11004136e-11,7.16245561e-05,1.43249112e-03
2.37782616e-02,9.12828215e-02,2.21096417e+04,2.15630700e-04,7.11581627e-01,7.11581627e-01,6.90077677e-02,2.76031071e-01,1.89749860e-04,2.27699832e-03,2.10050521e-06,2.73065677e-05,7.77859955e-07,1.01121794e-05,5.70154016e-05,7.98215622e-04,6.74480469e-09,1.01172070e-07,1.73136162e-10,2.42390627e-09,5.54950362e-09,8.32425543e-08,3.61378832e-04,5.78206132e-03,1.37247179e-07,2.33320204e-06,5.38150099e-09,9.68670178e-08,6.21971078e-09,1.05735083e-07,3.00728788e-12,5.41311818e-11,7.16245571e-05,1.43249114e-03
