time,t9,rho,b10,b11,b12,b13,b14,b8,be10,be11,be12,be7,be9,c10,c11,c12,c13,c14,c15,c16,c9,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,h1,h2,h3,he3,he4,he6,li6,li7,li8,li9,n,n11,n12,n13,n14,n15,n16,n17,n18,ne16,ne17,ne18,ne19,ne20,ne21,ne22,ne23,ne24,ne25,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21
1.21453789e+02,1.96706161e-01,3.57800885e+01,4.05739545e-28,5.68186900e-22,5.99314856e-43,1.35752840e-61,1.16670488e-82,6.85461087e-14,2.02208070e-57,3.87026472e-80,2.11601031e-99,9.38683143e-10,9.54204302e-35,4.06991772e-22,3.32735565e-13,6.15490050e-06,8.89903253e-09,5.45197502e-21,0.00000000e+00,0.00000000e+00,1.28694932e-15,2.40346603e-290,4.52759671e-50,7.12780858e-26,5.10866065e-08,3.88233435e-08,7.93070842e-10,9.26033051e-26,1.13923422e-41,9.21322813e-62,9.29335552e-82,7.11144860e-01,1.07587306e-18,1.11267226e-29,1.47976621e-14,6.95678681e-02,2.22352394e-67,3.79237120e-28,2.17726072e-23,4.54611452e-46,1.90281715e-63,1.36137722e-22,6.26290631e-304,4.06031486e-17,8.01079836e-06,2.77643613e-06,1.29528863e-09,3.68035346e-30,9.55849285e-48,2.27866093e-66,4.94091105e-76,4.83947721e-93,2.24257417e-07,2.16225449e-07,7.17619404e-05,1.71411394e-07,5.27977883e-06,1.07506684e-20,1.40678779e-36,1.35374449e-52,3.66307275e-101,1.17395529e-19,1.21511827e-04,4.73268290e-04,1.08826300e-07,2.85209214e-10,2.24574297e-15,5.76585049e-35,1.07790382e-52,1.32649375e-72
1.21497115e+02,1.96441986e-01,3.56203825e+01,4.09650865e-28,5.75619871e-22,6.07915195e-43,1.35992956e-61,1.15318111e-82,6.91245344e-14,2.00123360e-57,3.82801294e-80,2.06818511e-99,9.38679582e-10,9.45235050e-35,4.06358987e-22,3.32626519e-13,6.21395684e-06,9.04388798e-09,5.52265392e-21,0.00000000e+00,0.00000000e+00,1.28135282e-15,2.40346603e-290,4.01466625e-50,6.81294446e-26,5.10751055e-08,3.88538178e-08,8.10309450e-10,9.50280171e-26,1.17467035e-41,9.52873529e-62,9.63972945e-82,7.11144645e-01,1.07533507e-18,1.11017057e-29,1.48186674e-14,6.95679889e-02,2.14170381e-67,3.78973568e-28,2.19928888e-23,4.58011274e-46,1.89477915e-63,1.35087279e-22,6.18751956e-304,4.00123017e-17,8.05057691e-06,2.80944640e-06,1.31884569e-09,3.75403883e-30,9.67995623e-48,2.28358534e-66,4.94091105e-76,4.78108369e-93,2.20261003e-07,2.15849769e-07,7.17619405e-05,1.71411394e-07,5.27977883e-06,1.07591519e-20,1.40914565e-36,1.35660656e-52,3.66307275e-101,1.13940473e-19,1.21477348e-04,4.73174716e-04,1.09196786e-07,2.89297251e-10,2.27882085e-15,5.86724226e-35,1.10159326e-52,1.35904712e-72
1.21540440e+02,1.96177811e-01,3.54606765e+01,4.13613369e-28,5.83175043e-22,6.16602296e-43,1.36206708e-61,1.13943496e-82,6.97086612e-14,1.98011413e-57,3.78489895e-80,2.02048443e-99,9.38675993e-10,9.36216814e-35,4.05727185e-22,3.32518915e-13,6.27330121e-06,9.19039403e-09,5.59353570e-21,0.00000000e+00,0.00000000e+00,1.27577739e-15,2.40346603e-290,3.55865197e-50,6.51112651e-26,5.10634544e-08,3.88832599e-08,8.27904491e-10,9.75011735e-26,1.21091855e-41,9.85237719e-62,9.99614146e-82,7.11144431e-01,1.07478023e-18,1.10757333e-29,1.48395428e-14,6.95681096e-02,2.06289445e-67,3.78704398e-28,2.22160918e-23,4.61403787e-46,1.88659105e-63,1.34029293e-22,6.11251863e-304,3.94287762e-17,8.09023197e-06,2.84264481e-06,1.34288559e-09,3.82897632e-30,9.80180478e-48,2.28815693e-66,4.94091105e-76,4.72316506e-93,2.16335808e-07,2.15474717e-07,7.17619405e-05,1.71411394e-07,5.27977883e-06,1.07675293e-20,1.41147626e-36,1.35943457e-52,3.66307275e-101,1.10579146e-19,1.21442694e-04,4.73080892e-04,1.09566443e-07,2.93433466e-10,2.31243366e-15,5.96995268e-35,1.12560523e-52,1.39201522e-72
1.21583765e+02,1.95913635e-01,3.53009705e+01,4.17627902e-28,5.90854787e-22,6.25377694e-43,1.36394296e-61,1.12547839e-82,7.02985470e-14,1.95874262e-57,3.74098331e-80,1.97293809e-99,9.38672377e-10,9.27154190e-35,4.05096366e-22,3.32412738e-13,6.33293637e-06,9.33857346e-09,5.66459977e-21,0.00000000e+00,0.00000000e+00,1.27021737e-15,2.40346603e-290,3.15337279e-50,6.22185100e-26,5.10516548e-08,3.89119136e-08,8.45878305e-10,1.00025769e-25,1.24798770e-41,1.01839009e-61,1.03621560e-81,7.11144218e-01,1.07420926e-18,1.10488359e-29,1.48602880e-14,6.95682302e-02,1.98698509e-67,3.78429861e-28,2.24422669e-23,4.64789510e-46,1.87822448e-63,1.32964322e-22,6.03777595e-304,3.88524917e-17,8.12975995e-06,2.87603167e-06,1.36741939e-09,3.90519056e-30,9.92400677e-48,2.29236368e-66,4.94091105e-76,4.66562694e-93,2.12480563e-07,2.15100290e-07,7.17619406e-05,1.71411394e-07,5.27977883e-06,1.07758008e-20,1.41377960e-36,1.36222849e-52,3.66307275e-101,1.07309197e-19,1.21407866e-04,4.72986820e-04,1.09935247e-07,2.97619392e-10,2.34660627e-15,6.07404164e-35,1.14995074e-52,1.42540842e-72
1.21627090e+02,1.95649460e-01,3.51412644e+01,4.21695328e-28,5.98661528e-22,6.34242892e-43,1.36556064e-61,1.11132775e-82,7.08942502e-14,1.93713857e-57,3.69632432e-80,1.92559341e-99,9.38668733e-10,9.18051565e-35,4.04466527e-22,3.32307968e-13,6.39286501e-06,9.48844854e-09,5.73582604e-21,0.00000000e+00,0.00000000e+00,1.26466826e-15,2.40346603e-290,2.79330402e-50,5.94463218e-26,5.10397077e-08,3.89399893e-08,8.64248138e-10,1.02604379e-25,1.28589978e-41,1.05232475e-61,1.07374930e-81,7.11144006e-01,1.07362282e-18,1.10210424e-29,1.48809029e-14,6.95683507e-02,1.91386899e-67,3.78150195e-28,2.26714658e-23,4.68168919e-46,1.86965735e-63,1.31892895e-22,5.96323370e-304,3.82833674e-17,8.16915732e-06,2.90960720e-06,1.39245842e-09,3.98270638e-30,1.00465307e-47,2.29619439e-66,4.94091105e-76,4.60840275e-93,2.08694020e-07,2.14726490e-07,7.17619406e-05,1.71411394e-07,5.27977883e-06,1.07839667e-20,1.41605566e-36,1.36498829e-52,3.66307275e-101,1.04128327e-19,1.21372864e-04,4.72892499e-04,1.10303181e-07,3.01856482e-10,2.38136253e-15,6.17956606e-35,1.17464020e-52,1.45923614e-72
1.21670416e+02,1.95385285e-01,3.49815584e+01,4.25816530e-28,6.06597746e-22,6.43199298e-43,1.36692374e-61,1.09700000e-82,7.14958296e-14,1.91532027e-57,3.65097698e-80,1.87850052e-99,9.38665062e-10,9.08913031e-35,4.03837668e-22,3.32204590e-13,6.45308969e-06,9.64004109e-09,5.80719488e-21,0.00000000e+00,0.00000000e+00,1.25912653e-15,2.40346603e-290,2.47350945e-50,5.67900171e-26,5.10276146e-08,3.89676689e-08,8.83028231e-10,1.05239164e-25,1.32468101e-41,1.08704806e-61,1.11220214e-81,7.11143795e-01,1.07302154e-18,1.09923801e-29,1.49013874e-14,6.95684711e-02,1.84344336e-67,3.77865628e-28,2.29037409e-23,4.71542401e-46,1.86087289e-63,1.30815505e-22,5.88887238e-304,3.77213248e-17,8.20842066e-06,2.94337157e-06,1.41801431e-09,4.06154883e-30,1.01693454e-47,2.29963858e-66,4.94091105e-76,4.55144681e-93,2.04974956e-07,2.14353314e-07,7.17619407e-05,1.71411394e-07,5.27977883e-06,1.07920273e-20,1.41830444e-36,1.36771397e-52,3.66307275e-101,1.01034302e-19,1.21337688e-04,4.72797931e-04,1.10670231e-07,3.06146124e-10,2.41672550e-15,6.28657984e-35,1.19968339e-52,1.49350691e-72
1.21713741e+02,1.95114078e-01,3.48277428e+01,4.29996873e-28,6.14708498e-22,6.52031135e-43,1.36757448e-61,1.08208544e-82,7.21403514e-14,1.89167232e-57,3.60025692e-80,1.83056451e-99,9.38661325e-10,8.99380664e-35,4.03209786e-22,3.32102589e-13,6.51361473e-06,9.79338179e-09,5.87866303e-21,0.00000000e+00,0.00000000e+00,1.25363207e-15,2.40346603e-290,2.18312763e-50,5.41948938e-26,5.10153762e-08,3.89953598e-08,9.02271023e-10,1.07924828e-25,1.36426998e-41,1.12248746e-61,1.15147440e-81,7.11143584e-01,1.07231235e-18,1.09573683e-29,1.49217417e-14,6.95685914e-02,1.77560923e-67,3.77541446e-28,2.31386612e-23,4.74660297e-46,1.85175952e-63,1.29649050e-22,5.81420848e-304,3.71643252e-17,8.24754527e-06,2.97732679e-06,1.44438245e-09,4.14098441e-30,1.02923747e-47,2.30266682e-66,4.94091105e-76,4.49454899e-93,2.01322168e-07,2.13980763e-07,7.17619408e-05,1.71411394e-07,5.27977883e-06,1.07999815e-20,1.42052559e-36,1.37040505e-52,3.66307275e-101,9.80149986e-20,1.21302341e-04,4.72703115e-04,1.11036344e-07,3.10490725e-10,2.45293520e-15,6.39386377e-35,1.22469161e-52,1.52760458e-72
1.21757066e+02,1.94839519e-01,3.46767353e+01,4.34234611e-28,6.22975182e-22,6.60846487e-43,1.36702952e-61,1.06585840e-82,7.28099959e-14,1.86712313e-57,3.54687421e-80,1.78045215e-99,9.38657538e-10,8.89658990e-35,4.02582881e-22,3.32001955e-13,6.57444915e-06,9.94852025e-09,5.95013771e-21,0.00000000e+00,0.00000000e+00,1.24829977e-15,2.40346603e-290,1.92342960e-50,5.16882256e-26,5.10029920e-08,3.90239176e-08,9.22085613e-10,1.10654349e-25,1.40444233e-41,1.15840015e-61,1.19126815e-81,7.11143374e-01,1.07153798e-18,1.09189089e-29,1.49419665e-14,6.95687116e-02,1.71027124e-67,3.77193752e-28,2.33765029e-23,4.77650041e-46,1.84203303e-63,1.28439638e-22,5.73824735e-304,3.66113016e-17,8.28652372e-06,3.01147878e-06,1.47144697e-09,4.22137594e-30,1.04154440e-47,2.30520961e-66,4.94091105e-76,4.43722929e-93,1.97734475e-07,2.13608835e-07,7.17619408e-05,1.71411394e-07,5.27977883e-06,1.08078258e-20,1.42271804e-36,1.37306013e-52,3.66307275e-101,9.50605894e-20,1.21266819e-04,4.72608044e-04,1.11401415e-07,3.14894808e-10,2.48996843e-15,6.50154348e-35,1.24943250e-52,1.56077272e-72
1.21800392e+02,1.94564960e-01,3.45257278e+01,4.38528457e-28,6.31380385e-22,6.69749020e-43,1.36604572e-61,1.04917098e-82,7.34870521e-14,1.84247843e-57,3.49317485e-80,1.73020251e-99,9.38653718e-10,8.79926180e-35,4.01956950e-22,3.31902673e-13,6.63559566e-06,1.01054777e-08,6.02159802e-21,0.00000000e+00,0.00000000e+00,1.24310280e-15,2.40346603e-290,1.69400125e-50,4.92904320e-26,5.09904632e-08,3.90533924e-08,9.42447773e-10,1.13443699e-25,1.44530687e-41,1.19482045e-61,1.23158498e-81,7.11143165e-01,1.07075275e-18,1.08797290e-29,1.49620617e-14,6.95688318e-02,1.64733752e-67,3.76842610e-28,2.36175459e-23,4.80630364e-46,1.83173214e-63,1.27227892e-22,5.66165885e-304,3.60650450e-17,8.32535267e-06,3.04582771e-06,1.49908045e-09,4.30313030e-30,1.05385124e-47,2.30725687e-66,4.94091105e-76,4.37962009e-93,1.94210717e-07,2.13237529e-07,7.17619409e-05,1.71411394e-07,5.27977883e-06,1.08155603e-20,1.42488178e-36,1.37567920e-52,3.66307275e-101,9.21861314e-20,1.21231123e-04,4.72512720e-04,1.11765467e-07,3.19359567e-10,2.52774448e-15,6.61093627e-35,1.27451188e-52,1.59418733e-72
1.21843717e+02,1.94290400e-01,3.43747203e+01,4.42879343e-28,6.39926830e-22,6.78739777e-43,1.36479112e-61,1.03235210e-82,7.41716092e-14,1.81775328e-57,3.43920572e-80,1.68044555e-99,9.38649866e-10,8.70185472e-35,4.01331992e-22,3.31804724e-13,6.69705623e-06,1.02642728e-08,6.09302878e-21,0.00000000e+00,0.00000000e+00,1.23801133e-15,2.40346603e-290,1.49138820e-50,4.69971012e-26,5.09777911e-08,3.90837759e-08,9.63339522e-10,1.16299317e-25,1.48699395e-41,1.23182689e-61,1.27246894e-81,7.11142957e-01,1.06995714e-18,1.08398516e-29,1.49820274e-14,6.95689518e-02,1.58671960e-67,3.76488193e-28,2.38618451e-23,4.83601422e-46,1.82091135e-63,1.26014198e-22,5.58489304e-304,3.55257311e-17,8.36402911e-06,3.08037329e-06,1.52729619e-09,4.38627112e-30,1.06615497e-47,2.30880372e-66,4.94091105e-76,4.32185959e-93,1.90749755e-07,2.12866846e-07,7.17619409e-05,1.71411394e-07,5.27977883e-06,1.08231858e-20,1.42701688e-36,1.37826235e-52,3.66307275e-101,8.93917749e-20,1.21195255e-04,4.72417143e-04,1.12128518e-07,3.23885932e-10,2.56628023e-15,6.72208939e-35,1.29996914e-52,1.62801342e-72
1.21887042e+02,1.94015841e-01,3.42237128e+01,4.47288218e-28,6.48617304e-22,6.87819788e-43,1.36329766e-61,1.01548329e-82,7.48637576e-14,1.79296219e-57,3.38501214e-80,1.63135720e-99,9.38645980e-10,8.60439992e-35,4.00708007e-22,3.31708093e-13,6.75883277e-06,1.04249241e-08,6.16441497e-21,0.00000000e+00,0.00000000e+00,1.23300179e-15,2.40346603e-290,1.31252180e-50,4.48039868e-26,5.09649772e-08,3.91150609e-08,9.84753336e-10,1.19223281e-25,1.52959485e-41,1.26950020e-61,1.31398028e-81,7.11142750e-01,1.06915164e-18,1.07992991e-29,1.50018637e-14,6.95690718e-02,1.52833227e-67,3.76130675e-28,2.41094565e-23,4.86563352e-46,1.80961825e-63,1.24798927e-22,5.50820443e-304,3.49932979e-17,8.40255011e-06,3.11511515e-06,1.55610782e-09,4.47082226e-30,1.07845259e-47,2.30984599e-66,4.94091105e-76,4.26405588e-93,1.87350469e-07,2.12496785e-07,7.17619410e-05,1.71411394e-07,5.27977883e-06,1.08307027e-20,1.42912346e-36,1.38080969e-52,3.66307275e-101,8.66756274e-20,1.21159216e-04,4.72321316e-04,1.12490576e-07,3.28474823e-10,2.60559308e-15,6.83503413e-35,1.32581034e-52,1.66226109e-72
1.21930367e+02,1.93741282e-01,3.40727053e+01,4.51756051e-28,6.57454659e-22,6.96990067e-43,1.36157319e-61,9.98590201e-83,7.55635887e-14,1.76811920e-57,3.33063794e-80,1.58299920e-99,9.38642061e-10,8.50692760e-35,4.00084991e-22,3.31612763e-13,6.82092711e-06,1.05874497e-08,6.23574174e-21,0.00000000e+00,0.00000000e+00,1.22805557e-15,2.40346603e-290,1.15467686e-50,4.27070021e-26,5.09520229e-08,3.91472407e-08,1.00668837e-09,1.22216255e-25,1.57316572e-41,1.30790761e-61,1.35618327e-81,7.11142544e-01,1.06833672e-18,1.07580933e-29,1.50215707e-14,6.95691916e-02,1.47209345e-67,3.75770224e-28,2.43604371e-23,4.89516271e-46,1.79789449e-63,1.23582434e-22,5.43173960e-304,3.44676690e-17,8.44091279e-06,3.15005287e-06,1.58552932e-09,4.55680785e-30,1.09074111e-47,2.31038010e-66,4.94091105e-76,4.20629396e-93,1.84011760e-07,2.12127345e-07,7.17619410e-05,1.71411394e-07,5.27977883e-06,1.08381118e-20,1.43120159e-36,1.38332135e-52,3.66307275e-101,8.40356743e-20,1.21123007e-04,4.72225240e-04,1.12851641e-07,3.33127147e-10,2.64570091e-15,6.94980543e-35,1.35204003e-52,1.69693004e-72
1.21973693e+02,1.93466723e-01,3.39216978e+01,4.56283832e-28,6.66441810e-22,7.06251618e-43,1.35962210e-61,9.81688805e-83,7.62711948e-14,1.74323789e-57,3.27612548e-80,1.53540640e-99,9.38638108e-10,8.40946694e-35,3.99462944e-22,3.31518718e-13,6.88334101e-06,1.07518675e-08,6.30699437e-21,0.00000000e+00,0.00000000e+00,1.22315797e-15,2.40346603e-290,1.01543416e-50,4.07022148e-26,5.09389293e-08,3.91803094e-08,1.02914804e-09,1.25278638e-25,1.61774003e-41,1.34709826e-61,1.39913533e-81,7.11142338e-01,1.06751284e-18,1.07162556e-29,1.50411485e-14,6.95693114e-02,1.41792408e-67,3.75407003e-28,2.46148451e-23,4.92460279e-46,1.78577674e-63,1.22365064e-22,5.35558711e-304,3.39487684e-17,8.47911434e-06,3.18518598e-06,1.61557507e-09,4.64425229e-30,1.10301756e-47,2.31040315e-66,4.94091105e-76,4.14864132e-93,1.80732550e-07,2.11758525e-07,7.17619411e-05,1.71411394e-07,5.27977883e-06,1.08454136e-20,1.43325141e-36,1.38579747e-52,3.66307275e-101,8.14699517e-20,1.21086628e-04,4.72128917e-04,1.13211709e-07,3.37843807e-10,2.68662212e-15,7.06643638e-35,1.37866342e-52,1.73202152e-72
1.22017018e+02,1.93192164e-01,3.37706903e+01,4.60872568e-28,6.75581741e-22,7.15605432e-43,1.35744682e-61,9.64790439e-83,7.69866694e-14,1.71833139e-57,3.22151576e-80,1.48860068e-99,9.38634120e-10,8.31204620e-35,3.98841864e-22,3.31425943e-13,6.94607614e-06,1.09181951e-08,6.37815830e-21,0.00000000e+00,0.00000000e+00,1.21829737e-15,2.40346603e-290,8.92647163e-51,3.87858415e-26,5.09256980e-08,3.92142615e-08,1.05213863e-09,1.28410860e-25,1.66333827e-41,1.38710557e-61,1.44288202e-81,7.11142133e-01,1.06668044e-18,1.06738068e-29,1.50605972e-14,6.95694311e-02,1.36574800e-67,3.75041170e-28,2.48727400e-23,4.95395458e-46,1.77329734e-63,1.21147148e-22,5.27980163e-304,3.34365197e-17,8.51715201e-06,3.22051395e-06,1.64625978e-09,4.73318024e-30,1.11527897e-47,2.30991283e-66,4.94091105e-76,4.09115180e-93,1.77511776e-07,2.11390324e-07,7.17619411e-05,1.71411394e-07,5.27977883e-06,1.08526089e-20,1.43527301e-36,1.38823818e-52,3.66307275e-101,7.89765265e-20,1.21050081e-04,4.72032347e-04,1.13570774e-07,3.42625696e-10,2.72837562e-15,7.18496159e-35,1.40568508e-52,1.76753508e-72
1.22060343e+02,1.92935661e-01,3.36248565e+01,4.65234055e-28,6.84345813e-22,7.25247099e-43,1.35622103e-61,9.49140849e-83,7.76517652e-14,1.69822647e-57,3.17957738e-80,1.44549565e-99,9.38630156e-10,8.22820881e-35,3.98221750e-22,3.31334398e-13,7.00912038e-06,1.10863748e-08,6.44929316e-21,0.00000000e+00,0.00000000e+00,1.21346367e-15,2.40346603e-290,7.90988926e-51,3.70664170e-26,5.09123336e-08,3.92479418e-08,1.07550375e-09,1.31633245e-25,1.71022919e-41,1.42820272e-61,1.48774926e-81,7.11141929e-01,1.06606768e-18,1.06433175e-29,1.50799199e-14,6.95695507e-02,1.31549188e-67,3.74757758e-28,2.51208054e-23,4.98709284e-46,1.76072276e-63,1.20129972e-22,5.20605652e-304,3.29458113e-17,8.55503395e-06,3.25602858e-06,1.67577208e-09,4.82323625e-30,1.12753480e-47,2.30897771e-66,4.94091105e-76,4.03447582e-93,1.74348400e-07,2.11022743e-07,7.17619412e-05,1.71411394e-07,5.27977883e-06,1.08597026e-20,1.43726774e-36,1.39064517e-52,3.66307275e-101,7.66137831e-20,1.21013372e-04,4.71935542e-04,1.13928989e-07,3.47467285e-10,2.76868282e-15,7.30601451e-35,1.43390696e-52,1.80500548e-72
1.22103669e+02,1.92688282e-01,3.34816371e+01,4.69503109e-28,6.92978862e-22,7.35069474e-43,1.35725841e-61,9.36702602e-83,7.82931086e-14,1.68034481e-57,3.14343385e-80,1.40983228e-99,9.38626192e-10,8.15081548e-35,3.97602600e-22,3.31243998e-13,7.07242405e-06,1.12561815e-08,6.52062184e-21,0.00000000e+00,0.00000000e+00,1.20864328e-15,2.40346603e-290,7.03645616e-51,3.54730220e-26,5.08988482e-08,3.92778354e-08,1.09881028e-09,1.34968268e-25,1.75917547e-41,1.47119766e-61,1.53470321e-81,7.11141726e-01,1.06557825e-18,1.06184596e-29,1.50991273e-14,6.95696703e-02,1.26708505e-67,3.74520439e-28,2.53652325e-23,5.02203391e-46,1.74876537e-63,1.19207858e-22,5.13795871e-304,3.24854728e-17,8.59279270e-06,3.29170472e-06,1.70487739e-09,4.91427321e-30,1.13982107e-47,2.30782027e-66,4.94091105e-76,3.98027888e-93,1.71241396e-07,2.10655783e-07,7.17619413e-05,1.71411394e-07,5.27977883e-06,1.08667094e-20,1.43923961e-36,1.39302352e-52,3.66307275e-101,7.44361764e-20,1.20976517e-04,4.71838531e-04,1.14286772e-07,3.52349136e-10,2.80822344e-15,7.42866576e-35,1.46359887e-52,1.84605559e-72
1.22146994e+02,1.92440903e-01,3.33384177e+01,4.73825435e-28,7.01747923e-22,7.44973178e-43,1.35855272e-61,9.25080893e-83,7.89406355e-14,1.66222939e-57,3.10657339e-80,1.37635009e-99,9.38622198e-10,8.07298249e-35,3.96984412e-22,3.31154723e-13,7.13598473e-06,1.14276211e-08,6.59213773e-21,0.00000000e+00,0.00000000e+00,1.20383126e-15,2.40346603e-290,6.25752293e-51,3.39439578e-26,5.08852438e-08,3.93041548e-08,1.12219064e-09,1.38367603e-25,1.80991398e-41,1.51604759e-61,1.58378000e-81,7.11141523e-01,1.06507257e-18,1.05926952e-29,1.51182202e-14,6.95697898e-02,1.22045948e-67,3.74277693e-28,2.56127636e-23,5.05681895e-46,1.73733280e-63,1.18278483e-22,5.07324750e-304,3.20327316e-17,8.63042772e-06,3.32754051e-06,1.73455169e-09,5.00668709e-30,1.15213682e-47,2.30644395e-66,4.94091105e-76,3.92809810e-93,1.68189762e-07,2.10289442e-07,7.17619413e-05,1.71411394e-07,5.27977883e-06,1.08736305e-20,1.44118892e-36,1.39537358e-52,3.66307275e-101,7.23316741e-20,1.20939517e-04,4.71741318e-04,1.14643991e-07,3.57271900e-10,2.84819340e-15,7.55222691e-35,1.49359063e-52,1.88779810e-72
1.22190319e+02,1.92193524e-01,3.31951983e+01,4.78201873e-28,7.10655524e-22,7.54959875e-43,1.35966270e-61,9.13486619e-83,7.95944076e-14,1.64389947e-57,3.06905255e-80,1.34348675e-99,9.38618174e-10,7.99475401e-35,3.96367186e-22,3.31066562e-13,7.19980488e-06,1.16007178e-08,6.66381589e-21,0.00000000e+00,0.00000000e+00,1.19902458e-15,2.40346603e-290,5.56307914e-51,3.24768002e-26,5.08715214e-08,3.93273574e-08,1.14577055e-09,1.41812851e-25,1.86208183e-41,1.56256035e-61,1.63488396e-81,7.11141321e-01,1.06455141e-18,1.05660574e-29,1.51371984e-14,6.95699092e-02,1.17554961e-67,3.74029789e-28,2.58634503e-23,5.09145511e-46,1.72629451e-63,1.17342409e-22,5.01041316e-304,3.15854733e-17,8.66793577e-06,3.36353601e-06,1.76480739e-09,5.10050432e-30,1.16447827e-47,2.30483493e-66,4.94091105e-76,3.87745678e-93,1.65192510e-07,2.09923720e-07,7.17619414e-05,1.71411394e-07,5.27977883e-06,1.08804659e-20,1.44311562e-36,1.39769532e-52,3.66307275e-101,7.02831945e-20,1.20902375e-04,4.71643901e-04,1.15000520e-07,3.62237755e-10,2.88862991e-15,7.67677883e-35,1.52383045e-52,1.92984295e-72
1.22233645e+02,1.91946145e-01,3.30519789e+01,4.82633282e-28,7.19704249e-22,7.65031205e-43,1.36051548e-61,9.01767519e-83,8.02544874e-14,1.62537354e-57,3.03092588e-80,1.31088750e-99,9.38614119e-10,7.91617235e-35,3.95750919e-22,3.30979500e-13,7.26388685e-06,1.17754953e-08,6.73563215e-21,0.00000000e+00,0.00000000e+00,1.19422086e-15,2.40346603e-290,4.94415166e-51,3.10692099e-26,5.08576821e-08,3.93478486e-08,1.16963976e-09,1.45301174e-25,1.91542046e-41,1.61051677e-61,1.68786258e-81,7.11141120e-01,1.06401547e-18,1.05385783e-29,1.51560619e-14,6.95700285e-02,1.13229231e-67,3.73776983e-28,2.61173452e-23,5.12594921e-46,1.71554230e-63,1.16400169e-22,4.94863983e-304,3.11435109e-17,8.70531368e-06,3.39969122e-06,1.79565721e-09,5.19575162e-30,1.17684171e-47,2.30298029e-66,4.94091105e-76,3.82799786e-93,1.62248671e-07,2.09558616e-07,7.17619414e-05,1.71411394e-07,5.27977883e-06,1.08872158e-20,1.44501971e-36,1.39998874e-52,3.66307275e-101,6.82882119e-20,1.20865090e-04,4.71546283e-04,1.15356268e-07,3.67248749e-10,2.92956810e-15,7.80240596e-35,1.55433075e-52,1.97217698e-72
1.22276970e+02,1.91698766e-01,3.29087595e+01,4.87120535e-28,7.28896735e-22,7.75188756e-43,1.36110234e-61,8.89906907e-83,8.09209377e-14,1.60666922e-57,2.99224555e-80,1.27849240e-99,9.38610033e-10,7.83727765e-35,3.95135611e-22,3.30893525e-13,7.32823292e-06,1.19519767e-08,6.80756309e-21,0.00000000e+00,0.00000000e+00,1.18941820e-15,2.40346603e-290,4.39269994e-51,2.97189291e-26,5.08437269e-08,3.93659879e-08,1.19386367e-09,1.48835577e-25,1.96978145e-41,1.65972145e-61,1.74253374e-81,7.11140919e-01,1.06346545e-18,1.05102886e-29,1.51748105e-14,6.95701477e-02,1.09062677e-67,3.73519518e-28,2.63745017e-23,5.16030750e-46,1.70498674e-63,1.15452270e-22,4.88749105e-304,3.07067800e-17,8.74255834e-06,3.43600607e-06,1.82711417e-09,5.29245572e-30,1.18922348e-47,2.30086804e-66,4.94091105e-76,3.77945475e-93,1.59357293e-07,2.09194129e-07,7.17619415e-05,1.71411394e-07,5.27977883e-06,1.08938805e-20,1.44690119e-36,1.40225381e-52,3.66307275e-101,6.63453518e-20,1.20827664e-04,4.71448463e-04,1.15711172e-07,3.72306816e-10,2.97104132e-15,7.92918775e-35,1.58510519e-52,2.01481027e-72
1.22320295e+02,1.91451387e-01,3.27655400e+01,4.91664523e-28,7.38235679e-22,7.85433918e-43,1.36142587e-61,8.77914210e-83,8.15938218e-14,1.58780273e-57,2.95305988e-80,1.24631383e-99,9.38605915e-10,7.75810665e-35,3.94521259e-22,3.30808624e-13,7.39284530e-06,1.21301845e-08,6.87958593e-21,0.00000000e+00,0.00000000e+00,1.18461510e-15,2.40346603e-290,3.90152071e-51,2.84237796e-26,5.08296568e-08,3.93820943e-08,1.21849098e-09,1.52420813e-25,2.02509783e-41,1.71002473e-61,1.79871583e-81,7.11140720e-01,1.06290195e-18,1.04812157e-29,1.51934442e-14,6.95702669e-02,1.05049440e-67,3.73257611e-28,2.66349740e-23,5.19453471e-46,1.69455417e-63,1.14499171e-22,4.82673932e-304,3.02752267e-17,8.77966673e-06,3.47248045e-06,1.85919163e-09,5.39064240e-30,1.20161996e-47,2.29848699e-66,4.94091105e-76,3.73162950e-93,1.56517442e-07,2.08830258e-07,7.17619415e-05,1.71411394e-07,5.27977883e-06,1.09004600e-20,1.44876006e-36,1.40449057e-52,3.66307275e-101,6.44533612e-20,1.20790097e-04,4.71350442e-04,1.16065182e-07,3.77413783e-10,3.01308139e-15,8.05719778e-35,1.61616625e-52,2.05775269e-72
