time,t9,rho,R15_14,Y_h1,X_h1,Y_he4,X_he4,Y_c12,X_c12,Y_c13,X_c13,Y_n13,X_n13,Y_n14,X_n14,Y_n15,X_n15,Y_o14,X_o14,Y_o15,X_o15,Y_o16,X_o16,Y_o17,X_o17,Y_o18,X_o18,Y_f17,X_f17,Y_f18,X_f18,Y_ne18,X_ne18,Y_ne20,X_ne20
4.15956216e-09,4.18000000e-01,4.00000000e+03,2.10717830e-03,7.12940975e-01,7.12940975e-01,6.91378614e-02,2.76551446e-01,1.90073390e-04,2.28088068e-03,2.13214157e-06,2.77178404e-05,1.20930762e-08,1.57209990e-07,5.70975724e-05,7.99366013e-04,1.16168898e-07,1.74253348e-06,1.07272969e-13,1.50182157e-12,4.14586741e-09,6.21880112e-08,3.62073808e-04,5.79318093e-03,1.37847815e-07,2.34341286e-06,7.06152815e-07,1.27107507e-05,1.40047221e-10,2.38080276e-09,2.04912971e-13,3.68843347e-12,3.85701863e-18,6.94263353e-17,7.17611355e-05,1.43522271e-03
4.48362284e-09,4.18000000e-01,4.00000000e+03,2.02754212e-03,7.12940966e-01,7.12940966e-01,6.91378693e-02,2.76551477e-01,1.90078824e-04,2.28094589e-03,2.13212459e-06,2.77176196e-05,1.30354442e-08,1.69460775e-07,5.70972717e-05,7.99361804e-04,1.11298274e-07,1.66947412e-06,1.24640418e-13,1.74496585e-12,4.46884939e-09,6.70327408e-08,3.62073798e-04,5.79318077e-03,1.37842478e-07,2.34332213e-06,7.04638967e-07,1.26835014e-05,1.50957932e-10,2.56628485e-09,2.20853267e-13,3.97535880e-12,4.48140952e-18,8.06653713e-17,7.17611355e-05,1.43522271e-03
4.83293024e-09,4.18000000e-01,4.00000000e+03,1.94684186e-03,7.12940956e-01,7.12940956e-01,6.91378775e-02,2.76551510e-01,1.90084385e-04,2.28101262e-03,2.13210628e-06,2.77173817e-05,1.40512576e-08,1.82666349e-07,5.70969476e-05,7.99357266e-04,1.06341736e-07,1.59512604e-06,1.44819745e-13,2.02747642e-12,4.81699214e-09,7.22548821e-08,3.62073787e-04,5.79318059e-03,1.37836726e-07,2.34322434e-06,7.03010813e-07,1.26541946e-05,1.62718668e-10,2.76621736e-09,2.38031558e-13,4.28456805e-12,5.20687950e-18,9.37238311e-17,7.17611355e-05,1.43522271e-03
5.20945127e-09,4.18000000e-01,4.00000000e+03,1.86547621e-03,7.12940946e-01,7.12940946e-01,6.91378860e-02,2.76551544e-01,1.90090053e-04,2.28108063e-03,2.13208655e-06,2.77171252e-05,1.51462410e-08,1.96901133e-07,5.70965983e-05,7.99352376e-04,1.01320091e-07,1.51980136e-06,1.68266224e-13,2.35572714e-12,5.19225557e-09,7.78838336e-08,3.62073775e-04,5.79318040e-03,1.37830526e-07,2.34311893e-06,7.01260027e-07,1.26226805e-05,1.75395652e-10,2.98172608e-09,2.56543668e-13,4.61778602e-12,6.04979170e-18,1.08896251e-16,7.17611355e-05,1.43522271e-03
5.61530608e-09,4.18000000e-01,4.00000000e+03,1.78389120e-03,7.12940936e-01,7.12940936e-01,6.91378948e-02,2.76551579e-01,1.90095808e-04,2.28114970e-03,2.13206528e-06,2.77168487e-05,1.63265653e-08,2.12245348e-07,5.70962217e-05,7.99347104e-04,9.62566955e-08,1.44385043e-06,1.95508846e-13,2.73712385e-12,5.59675223e-09,8.39512835e-08,3.62073763e-04,5.79318020e-03,1.37823842e-07,2.34300532e-06,6.99377724e-07,1.25887990e-05,1.89060266e-10,3.21402452e-09,2.76492783e-13,4.97687009e-12,7.02915817e-18,1.26524847e-16,7.17611355e-05,1.43522271e-03
6.05277998e-09,4.18000000e-01,4.00000000e+03,1.70257795e-03,7.12940925e-01,7.12940925e-01,6.91379040e-02,2.76551616e-01,1.90101628e-04,2.28121954e-03,2.13204236e-06,2.77165507e-05,1.75988819e-08,2.28785465e-07,5.70958158e-05,7.99341421e-04,9.11773184e-08,1.36765978e-06,2.27162254e-13,3.18027155e-12,6.03275919e-09,9.04913878e-08,3.62073749e-04,5.79317998e-03,1.37816639e-07,2.34288286e-06,6.97354434e-07,1.25523798e-05,2.03789453e-10,3.46442070e-09,2.97990012e-13,5.36382021e-12,8.16706869e-18,1.47007237e-16,7.17611355e-05,1.43522271e-03
6.52433633e-09,4.18000000e-01,4.00000000e+03,1.62206897e-03,7.12940913e-01,7.12940913e-01,6.91379134e-02,2.76551653e-01,1.90107487e-04,2.28128984e-03,2.13201765e-06,2.77162294e-05,1.89703609e-08,2.46614692e-07,5.70953783e-05,7.99335296e-04,8.61099112e-08,1.29164867e-06,2.63940609e-13,3.69516853e-12,6.50273084e-09,9.75409625e-08,3.62073734e-04,5.79317975e-03,1.37808875e-07,2.34275087e-06,6.95180069e-07,1.25132412e-05,2.19666152e-10,3.73432459e-09,3.21154984e-13,5.78078972e-12,9.48918908e-18,1.70805403e-16,7.17611355e-05,1.43522271e-03
7.03263041e-09,4.18000000e-01,4.00000000e+03,1.54293253e-03,7.12940902e-01,7.12940902e-01,6.91379230e-02,2.76551692e-01,1.90113358e-04,2.28136030e-03,2.13199101e-06,2.77158832e-05,2.04487308e-08,2.65833501e-07,5.70949067e-05,7.99328693e-04,8.10842767e-08,1.21626415e-06,3.06673709e-13,4.29343192e-12,7.00931272e-09,1.05139691e-07,3.62073718e-04,5.79317949e-03,1.37800506e-07,2.34260861e-06,6.92843897e-07,1.24711901e-05,2.36779763e-10,4.02525597e-09,3.46116490e-13,6.23009682e-12,1.10253400e-17,1.98456120e-16,7.17611355e-05,1.43522271e-03
7.58052437e-09,4.18000000e-01,4.00000000e+03,1.46576519e-03,7.12940889e-01,7.12940889e-01,6.91379330e-02,2.76551732e-01,1.90119214e-04,2.28143056e-03,2.13196230e-06,2.77155099e-05,2.20423222e-08,2.86550189e-07,5.70943983e-05,7.99321576e-04,7.61316260e-08,1.14197439e-06,3.56325706e-13,4.98855989e-12,7.55535640e-09,1.13330346e-07,3.62073701e-04,5.79317922e-03,1.37791487e-07,2.34245527e-06,6.90334511e-07,1.24260212e-05,2.55226649e-10,4.33885303e-09,3.73013170e-13,6.71423706e-12,1.28101697e-17,2.30583054e-16,7.17611355e-05,1.43522271e-03
8.17110332e-09,4.18000000e-01,4.00000000e+03,1.39118236e-03,7.12940877e-01,7.12940877e-01,6.91379432e-02,2.76551773e-01,1.90125024e-04,2.28150029e-03,2.13193135e-06,2.77151076e-05,2.37601147e-08,3.08881492e-07,5.70938504e-05,7.99313905e-04,7.12840228e-08,1.06926034e-06,4.14016865e-13,5.79623611e-12,8.14393547e-09,1.22159032e-07,3.62073682e-04,5.79317892e-03,1.37781765e-07,2.34229000e-06,6.87639803e-07,1.23775164e-05,2.75110682e-10,4.67688160e-09,4.01994252e-13,7.23589654e-12,1.48839352e-17,2.67910834e-16,7.17611355e-05,1.43522271e-03
