time,t9,rho,eps_nuc_erg_g_s,F_c12_pg_n13,F_n13_pg_o14,F_n13_bd_c13,F_c13_pg_n14,F_n14_pg_o15,F_o14_bd_n14,F_o15_bd_n15,F_n15_pa_c12,F_n15_pg_o16,F_o16_pg_f17,F_o17_pa_n14,F_f17_bd_o17,F_f17_pg_ne18,F_ne18_bd_f18,F_f18_pa_o15,F_o17_pg_f18,tau_c12_pg_n13,tau_n13_pg_o14,tau_n13_bd_c13,tau_c13_pg_n14,tau_n14_pg_o15,tau_o14_bd_n14,tau_o15_bd_n15,tau_n15_pa_c12,tau_n15_pg_o16,tau_o16_pg_f17,tau_o17_pa_n14,tau_f17_bd_o17,tau_f17_pg_ne18,tau_ne18_bd_f18,tau_f18_pa_o15,tau_o17_pg_f18,tau_T9,tau_rho,Q_c12_pg_n13,Q_n13_pg_o14,Q_o14_bd_n14,Q_n14_pg_o15,Q_o15_bd_n15,Q_n15_pa_c12,steady_flow_dispersion_dex,fside_c12,fside_n13,fside_o14,fside_n14,fside_o15,fside_n15
1.07060050e+02,3.42088381e-01,3.31176034e+03,5.67556038e+13,2.43861177e-06,2.43686106e-06,5.67110308e-12,5.67000105e-12,1.78001569e-06,1.77973786e-06,2.43819206e-06,2.43790042e-06,2.91623229e-10,7.07375692e-08,4.00355087e-10,4.01559939e-10,6.06018553e-08,9.37355122e-08,9.36886334e-08,1.18486785e-12,4.69942403e-04,2.00775585e-03,8.62728464e+02,2.70969564e-04,2.52636119e-04,1.01853958e+02,1.76008097e+02,3.06794480e-08,2.56472844e-04,5.12921224e-02,8.04378242e-05,9.30540028e+01,6.16594319e-01,2.40929940e+00,1.33560258e-05,2.71791424e-02,2.82616682e+01,4.15412542e+01,1.36999453e+00,1.36901100e+00,9.99843915e-01,1.00000000e+00,1.36975875e+00,1.36959490e+00,1.36718834e-01,2.27539456e-04,6.15262247e-06,5.73013525e-05,1.14096644e-04,2.54565067e-02,5.98032076e-05
1.07101751e+02,3.41583623e-01,3.30843836e+03,5.67493597e+13,2.43844910e-06,2.43667237e-06,5.75490991e-12,5.75377929e-12,1.78028710e-06,1.78000671e-06,2.43805450e-06,2.43776246e-06,2.92025343e-10,7.06274262e-08,4.04712603e-10,4.05930909e-10,6.03995014e-08,9.31652125e-08,9.31186206e-08,1.19782282e-12,4.76843956e-04,2.03758398e-03,8.62728464e+02,2.74431736e-04,2.55618584e-04,1.01853958e+02,1.76008097e+02,3.10726226e-08,2.59387327e-04,5.18850702e-02,8.16565773e-05,9.30540028e+01,6.25394168e-01,2.40929940e+00,1.35597404e-05,2.75895944e-02,2.82213901e+01,4.15693453e+01,1.36969431e+00,1.36869630e+00,9.99842503e-01,1.00000000e+00,1.36947265e+00,1.36930862e+00,1.36623650e-01,2.23805045e-04,6.12098121e-06,5.55484132e-05,1.15326042e-04,2.52375829e-02,5.98890483e-05
1.07143453e+02,3.41078897e-01,3.30512244e+03,5.67431788e+13,2.43828656e-06,2.43648352e-06,5.83998210e-12,5.83882203e-12,1.78055829e-06,1.78027537e-06,2.43791698e-06,2.43762453e-06,2.92428722e-10,7.05169205e-08,4.09109917e-10,4.10341806e-10,6.01962295e-08,9.26012187e-08,9.25549095e-08,1.21088791e-12,4.83856902e-04,2.06786492e-03,8.62728464e+02,2.77938822e-04,2.58644875e-04,1.01853958e+02,1.76008097e+02,3.14717166e-08,2.62341633e-04,5.24859154e-02,8.28930156e-05,9.30540028e+01,6.34324573e-01,2.40929940e+00,1.37669938e-05,2.80061883e-02,2.81815020e+01,4.15989473e+01,1.36939441e+00,1.36838178e+00,9.99841108e-01,1.00000000e+00,1.36918684e+00,1.36902259e+00,1.36528549e-01,2.20121469e-04,6.08988015e-06,5.38476654e-05,1.16566610e-04,2.50219237e-02,5.99751570e-05
1.07185154e+02,3.40574204e-01,3.30181183e+03,5.67370615e+13,2.43812429e-06,2.43629465e-06,5.92634018e-12,5.92514999e-12,1.78082934e-06,1.78054386e-06,2.43777952e-06,2.43748666e-06,2.92833371e-10,7.04060431e-08,4.13547265e-10,4.14792855e-10,5.99920302e-08,9.20434067e-08,9.19973781e-08,1.22406322e-12,4.90983225e-04,2.09860591e-03,8.62728464e+02,2.81491468e-04,2.61715795e-04,1.01853958e+02,1.76008097e+02,3.18768366e-08,2.65336439e-04,5.30947862e-02,8.41473785e-05,9.30540028e+01,6.43387719e-01,2.40929940e+00,1.39778566e-05,2.84290204e-02,2.81417866e+01,4.16222200e+01,1.36909485e+00,1.36806745e+00,9.99839689e-01,1.00000000e+00,1.36890125e+00,1.36873680e+00,1.36433538e-01,2.16488102e-04,6.05932406e-06,5.21975751e-05,1.17818411e-04,2.48094688e-02,6.00615346e-05
1.07226856e+02,3.40069549e-01,3.29850625e+03,5.67310055e+13,2.43796221e-06,2.43610560e-06,6.01400329e-12,6.01278218e-12,1.78110022e-06,1.78081215e-06,2.43764211e-06,2.43734885e-06,2.93239288e-10,7.02947936e-08,4.18024869e-10,4.19284280e-10,5.97869044e-08,9.14916542e-08,9.14459037e-08,1.23734882e-12,4.98224863e-04,2.12981400e-03,8.62728464e+02,2.85090287e-04,2.64832124e-04,1.01853958e+02,1.76008097e+02,3.22880863e-08,2.68372394e-04,5.37118045e-02,8.54198942e-05,9.30540028e+01,6.52585728e-01,2.40929940e+00,1.41923987e-05,2.88581841e-02,2.81023009e+01,4.16436554e+01,1.36879564e+00,1.36775324e+00,9.99838265e-01,1.00000000e+00,1.36861592e+00,1.36845127e+00,1.36338612e-01,2.12904406e-04,6.02931753e-06,5.05966673e-05,1.19081509e-04,2.46001598e-02,6.01481807e-05
1.07268557e+02,3.39564936e-01,3.29520567e+03,5.67250093e+13,2.43780031e-06,2.43591633e-06,6.10299051e-12,6.10173761e-12,1.78137092e-06,1.78108027e-06,2.43750476e-06,2.43721109e-06,2.93646472e-10,7.01831772e-08,4.22542949e-10,4.23816304e-10,5.95808595e-08,9.09458414e-08,9.09003663e-08,1.25074475e-12,5.05583736e-04,2.16149609e-03,8.62728464e+02,2.88735870e-04,2.67994631e-04,1.01853958e+02,1.76008097e+02,3.27055678e-08,2.71450128e-04,5.43370889e-02,8.67107839e-05,9.30540028e+01,6.61920689e-01,2.40929940e+00,1.44106897e-05,2.92937709e-02,2.80630616e+01,4.16649832e+01,1.36849675e+00,1.36743915e+00,9.99836837e-01,1.00000000e+00,1.36833083e+00,1.36816598e+00,1.36243770e-01,2.09369882e-04,5.99986525e-06,4.90435147e-05,1.20355968e-04,2.43939391e-02,6.02350950e-05
1.07310259e+02,3.39060369e-01,3.29191008e+03,5.67190716e+13,2.43763859e-06,2.43572684e-06,6.19332134e-12,6.19203576e-12,1.78164144e-06,1.78134819e-06,2.43736745e-06,2.43707337e-06,2.94054920e-10,7.00711984e-08,4.27101725e-10,4.28389150e-10,5.93739025e-08,9.04058514e-08,9.03606490e-08,1.26425103e-12,5.13061796e-04,2.19365921e-03,8.62728464e+02,2.92428817e-04,2.71204099e-04,1.01853958e+02,1.76008097e+02,3.31293855e-08,2.74570285e-04,5.49707599e-02,8.80202714e-05,9.30540028e+01,6.71394728e-01,2.40929940e+00,1.46328010e-05,2.97358742e-02,2.80240540e+01,4.16862691e+01,1.36819818e+00,1.36712516e+00,9.99835405e-01,1.00000000e+00,1.36804600e+00,1.36788094e+00,1.36149009e-01,2.05884034e-04,5.97097199e-06,4.75367287e-05,1.21641849e-04,2.41907505e-02,6.03222773e-05
1.07351960e+02,3.38555853e-01,3.28861946e+03,5.67131912e+13,2.43747709e-06,2.43553688e-06,6.28501493e-12,6.28369583e-12,1.78191184e-06,1.78161594e-06,2.43723020e-06,2.43693579e-06,2.94464641e-10,6.99588622e-08,4.31701437e-10,4.33003037e-10,5.91660405e-08,8.98715687e-08,8.98266397e-08,1.27786772e-12,5.20661030e-04,2.22631048e-03,8.62728464e+02,2.96169737e-04,2.74461326e-04,1.01853958e+02,1.76008097e+02,3.35596454e-08,2.77733519e-04,5.56129401e-02,8.93485825e-05,9.30540028e+01,6.81010010e-01,2.40929940e+00,1.48588053e-05,3.01845887e-02,2.79856519e+01,4.17134130e+01,1.36789994e+00,1.36681110e+00,9.99833943e-01,1.00000000e+00,1.36776138e+00,1.36759616e+00,1.36054330e-01,2.02446361e-04,5.94264214e-06,4.60749626e-05,1.22939218e-04,2.39905385e-02,6.04097284e-05
1.07393661e+02,3.38051405e-01,3.28533473e+03,5.67073647e+13,2.43731554e-06,2.43534658e-06,6.37808751e-12,6.37673353e-12,1.78218191e-06,1.78188350e-06,2.43709300e-06,2.43679810e-06,2.94875595e-10,6.98462141e-08,4.36342254e-10,4.37658188e-10,5.89573183e-08,8.93428798e-08,8.92982153e-08,1.29159464e-12,5.28383113e-04,2.25945567e-03,8.62728464e+02,2.99959068e-04,2.77766965e-04,1.01853958e+02,1.76008097e+02,3.39964351e-08,2.80940335e-04,5.62637219e-02,9.06958853e-05,9.30540028e+01,6.90768295e-01,2.40929940e+00,1.50887667e-05,3.06399901e-02,2.79476687e+01,4.17422287e+01,1.36760200e+00,1.36649719e+00,9.99832555e-01,1.00000000e+00,1.36747712e+00,1.36731165e+00,1.35959726e-01,1.99056586e-04,5.91488146e-06,4.46569530e-05,1.24248130e-04,2.37932500e-02,6.04974427e-05
1.07435363e+02,3.37547023e-01,3.28205521e+03,5.67015961e+13,2.43715433e-06,2.43515637e-06,6.47256283e-12,6.47117341e-12,1.78245190e-06,1.78215087e-06,2.43695585e-06,2.43666054e-06,2.95287812e-10,6.97332390e-08,4.41024448e-10,4.42354820e-10,5.87477205e-08,8.88196738e-08,8.87752745e-08,1.30543191e-12,5.36230285e-04,2.29310293e-03,8.62728464e+02,3.03797537e-04,2.81121937e-04,1.01853958e+02,1.76008097e+02,3.44398762e-08,2.84191503e-04,5.69232502e-02,9.20624427e-05,9.30540028e+01,7.00672066e-01,2.40929940e+00,1.53227664e-05,3.11021874e-02,2.79096433e+01,4.17649476e+01,1.36730440e+00,1.36618349e+00,9.99831113e-01,1.00000000e+00,1.36719305e+00,1.36702737e+00,1.35865211e-01,1.95714064e-04,5.88769466e-06,4.32813908e-05,1.25568653e-04,2.35988300e-02,6.05854241e-05
1.07477064e+02,3.37042708e-01,3.27878060e+03,5.66958816e+13,2.43699328e-06,2.43496588e-06,6.56846167e-12,6.56703584e-12,1.78272171e-06,1.78241806e-06,2.43681875e-06,2.43652302e-06,2.95701286e-10,6.96199317e-08,4.45748218e-10,4.47093152e-10,5.85372445e-08,8.83018414e-08,8.82577051e-08,1.31937942e-12,5.44204717e-04,2.32726006e-03,8.62728464e+02,3.07685822e-04,2.84527128e-04,1.01853958e+02,1.76008097e+02,3.48900858e-08,2.87487750e-04,5.75916614e-02,9.34485010e-05,9.30540028e+01,7.10723707e-01,2.40929940e+00,1.55608841e-05,3.15712843e-02,2.78717825e+01,4.17857308e+01,1.36700712e+00,1.36586987e+00,9.99829667e-01,1.00000000e+00,1.36690922e+00,1.36674334e+00,1.35770776e-01,1.92418263e-04,5.86108638e-06,4.19470294e-05,1.26900849e-04,2.34072243e-02,6.06736719e-05
1.07518766e+02,3.36538465e-01,3.27551088e+03,5.66902199e+13,2.43683238e-06,2.43477514e-06,6.66580482e-12,6.66434155e-12,1.78299135e-06,1.78268506e-06,2.43668170e-06,2.43638556e-06,2.96116014e-10,6.95062979e-08,4.50513780e-10,4.51873400e-10,5.83258989e-08,8.77892752e-08,8.77453995e-08,1.33343707e-12,5.52308513e-04,2.36193456e-03,8.62728464e+02,3.11624560e-04,2.87983393e-04,1.01853958e+02,1.76008097e+02,3.53471773e-08,2.90829770e-04,5.82690849e-02,9.48542917e-05,9.30540028e+01,7.20925515e-01,2.40929940e+00,1.58031982e-05,3.20473807e-02,2.78341678e+01,4.18063898e+01,1.36671015e+00,1.36555634e+00,9.99828219e-01,1.00000000e+00,1.36662565e+00,1.36645955e+00,1.35676421e-01,1.89168702e-04,5.83506161e-06,4.06526674e-05,1.28244778e-04,2.32183803e-02,6.07621857e-05
1.07560467e+02,3.36034298e-01,3.27224603e+03,5.66846099e+13,2.43667162e-06,2.43458409e-06,6.76461339e-12,6.76311168e-12,1.78326080e-06,1.78295188e-06,2.43654470e-06,2.43624814e-06,2.96531994e-10,6.93923395e-08,4.55321350e-10,4.56695780e-10,5.81136906e-08,8.72818709e-08,8.72382536e-08,1.34760477e-12,5.60543825e-04,2.39713409e-03,8.62728464e+02,3.15614401e-04,2.91491607e-04,1.01853958e+02,1.76008097e+02,3.58112665e-08,2.94218274e-04,5.89556530e-02,9.62800502e-05,9.30540028e+01,7.31279840e-01,2.40929940e+00,1.60497890e-05,3.25305784e-02,2.77967528e+01,4.18269237e+01,1.36641350e+00,1.36524287e+00,9.99826768e-01,1.00000000e+00,1.36634232e+00,1.36617602e+00,1.35582143e-01,1.85964896e-04,5.80962531e-06,3.93971363e-05,1.29600502e-04,2.30322464e-02,6.08509652e-05
1.07602168e+02,3.35530210e-01,3.26898603e+03,5.66790492e+13,2.43651105e-06,2.43439244e-06,6.86490818e-12,6.86336684e-12,1.78353008e-06,1.78321851e-06,2.43640775e-06,2.43611077e-06,2.96949226e-10,6.92780608e-08,4.60171142e-10,4.61560506e-10,5.79006260e-08,8.67795249e-08,8.67361637e-08,1.36188237e-12,5.68912850e-04,2.43286645e-03,8.62728464e+02,3.19656009e-04,2.95052671e-04,1.01853958e+02,1.76008097e+02,3.62824724e-08,2.97653989e-04,5.96515010e-02,9.77260163e-05,9.30540028e+01,7.41789088e-01,2.40929940e+00,1.63007389e-05,3.30209815e-02,2.77600464e+01,4.18531302e+01,1.36611716e+00,1.36492928e+00,9.99825308e-01,1.00000000e+00,1.36605924e+00,1.36589273e+00,1.35487946e-01,1.82806356e-04,5.78478204e-06,3.81793010e-05,1.30968081e-04,2.28487714e-02,6.09400104e-05
1.07643870e+02,3.35026224e-01,3.26573176e+03,5.66735368e+13,2.43635041e-06,2.43420033e-06,6.96670597e-12,6.96512366e-12,1.78379911e-06,1.78348496e-06,2.43627085e-06,2.43597345e-06,2.97367692e-10,6.91635121e-08,4.65063361e-10,4.66467790e-10,5.76867566e-08,8.62821358e-08,8.62390284e-08,1.37626970e-12,5.77417356e-04,2.46913760e-03,8.62728464e+02,3.23749824e-04,2.98667287e-04,1.01853958e+02,1.76008097e+02,3.67608884e-08,3.01137450e-04,6.03567250e-02,9.91923513e-05,9.30540028e+01,7.52455114e-01,2.40929940e+00,1.65561181e-05,3.35186687e-02,2.77238151e+01,4.18812052e+01,1.36582107e+00,1.36461573e+00,9.99823890e-01,1.00000000e+00,1.36577647e+00,1.36560975e+00,1.35393809e-01,1.79692814e-04,5.76053790e-06,3.69981088e-05,1.32347575e-04,2.26679086e-02,6.10293175e-05
1.07685571e+02,3.34522335e-01,3.26248260e+03,5.66680758e+13,2.43619008e-06,2.43400836e-06,7.07003348e-12,7.06840943e-12,1.78406801e-06,1.78375122e-06,2.43613399e-06,2.43583617e-06,2.97787397e-10,6.90486751e-08,4.69998230e-10,4.71417843e-10,5.74720648e-08,8.57896046e-08,8.57467491e-08,1.39076663e-12,5.86059836e-04,2.50595652e-03,8.62728464e+02,3.27896644e-04,3.02336494e-04,1.01853958e+02,1.76008097e+02,3.72466512e-08,3.04669510e-04,6.10714853e-02,1.00679338e-04,9.30540028e+01,7.63280690e-01,2.40929940e+00,1.68160188e-05,3.40237604e-02,2.76873914e+01,4.19034090e+01,1.36552534e+00,1.36430245e+00,9.99822433e-01,1.00000000e+00,1.36549390e+00,1.36532697e+00,1.35299764e-01,1.76623653e-04,5.73689801e-06,3.58524516e-05,1.33739046e-04,2.24896062e-02,6.11188881e-05
1.07727273e+02,3.34018541e-01,3.25923825e+03,5.66626623e+13,2.43602989e-06,2.43381608e-06,7.17491353e-12,7.17324665e-12,1.78433674e-06,1.78401730e-06,2.43599718e-06,2.43569895e-06,2.98208347e-10,6.89335401e-08,4.74975957e-10,4.76410875e-10,5.72565443e-08,8.53018336e-08,8.52592279e-08,1.40537294e-12,5.94842719e-04,2.54333192e-03,8.62728464e+02,3.32097226e-04,3.06061298e-04,1.01853958e+02,1.76008097e+02,3.77398933e-08,3.08250991e-04,6.17959350e-02,1.02187243e-04,9.30540028e+01,7.74268504e-01,2.40929940e+00,1.70805321e-05,3.45363727e-02,2.76498955e+01,4.19113405e+01,1.36522991e+00,1.36398922e+00,9.99820974e-01,1.00000000e+00,1.36521158e+00,1.36504444e+00,1.35205794e-01,1.73598342e-04,5.71386703e-06,3.47412753e-05,1.35142553e-04,2.23138147e-02,6.12087228e-05
1.07745424e+02,3.33799271e-01,3.25782697e+03,5.66603181e+13,2.43596012e-06,2.43373185e-06,7.22105818e-12,7.21937197e-12,1.78445362e-06,1.78413306e-06,2.43593765e-06,2.43563923e-06,2.98391973e-10,6.88833001e-08,4.77156057e-10,4.78597683e-10,5.71624476e-08,8.50909829e-08,8.50484850e-08,1.41176476e-12,5.98710432e-04,2.55977766e-03,8.62728464e+02,3.33942752e-04,3.07700356e-04,1.01853958e+02,1.76008097e+02,3.79569750e-08,3.09825684e-04,6.21143591e-02,1.02850244e-04,9.30540028e+01,7.79102924e-01,2.40929940e+00,1.71971402e-05,3.47618942e-02,2.76348907e+01,4.19282802e+01,1.36510139e+00,1.36385268e+00,9.99820355e-01,1.00000000e+00,1.36508880e+00,1.36492156e+00,1.35164908e-01,1.72294958e-04,5.70403306e-06,3.42680949e-05,1.35757236e-04,2.22380678e-02,6.12479100e-05
1.07768974e+02,3.33514847e-01,3.25599867e+03,5.66572953e+13,2.43586982e-06,2.43362346e-06,7.28136872e-12,7.27965775e-12,1.78460528e-06,1.78428319e-06,2.43586042e-06,2.43556176e-06,2.98630537e-10,6.88181106e-08,4.79996742e-10,4.81447094e-10,5.70402032e-08,8.48187271e-08,8.47763690e-08,1.42008839e-12,6.03768328e-04,2.58127198e-03,8.62728464e+02,3.36352260e-04,3.09842660e-04,1.01853958e+02,1.76008097e+02,3.82407412e-08,3.11882662e-04,6.25302166e-02,1.03716312e-04,9.30540028e+01,7.85421102e-01,2.40929940e+00,1.73497466e-05,3.50566150e-02,2.76156933e+01,4.19522649e+01,1.36493478e+00,1.36367604e+00,9.99819515e-01,1.00000000e+00,1.36492951e+00,1.36476216e+00,1.35111900e-01,1.70616409e-04,5.69145016e-06,3.36635694e-05,1.36558156e-04,2.21404863e-02,6.12988211e-05
1.07810676e+02,3.33011256e-01,3.25276384e+03,5.66519737e+13,2.43570987e-06,2.43343048e-06,7.38942206e-12,7.38766581e-12,1.78487364e-06,1.78454889e-06,2.43572371e-06,2.43542462e-06,2.99053967e-10,6.87023893e-08,4.85060797e-10,4.86526708e-10,5.68230493e-08,8.43401912e-08,8.42980788e-08,1.43491274e-12,6.12839025e-04,2.61978503e-03,8.62728464e+02,3.40662450e-04,3.13681560e-04,1.01853958e+02,1.76008097e+02,3.87493238e-08,3.15565309e-04,6.32744749e-02,1.05266792e-04,9.30540028e+01,7.96741079e-01,2.40929940e+00,1.76237528e-05,3.55845988e-02,2.75789966e+01,4.19634639e+01,1.36463995e+00,1.36336288e+00,9.99818055e-01,1.00000000e+00,1.36464770e+00,1.36448013e+00,1.35020547e-01,1.67677386e-04,5.66965263e-06,3.26183515e-05,1.37985914e-04,2.19695738e-02,6.13891828e-05
1.07852377e+02,3.32507773e-01,3.24953376e+03,5.66466948e+13,2.43555008e-06,2.43323671e-06,7.49909573e-12,7.49729283e-12,1.78514184e-06,1.78481441e-06,2.43558704e-06,2.43528751e-06,2.99478633e-10,6.85863777e-08,4.90168327e-10,4.91649919e-10,5.66050897e-08,8.38661341e-08,8.38242651e-08,1.44984572e-12,6.22057220e-04,2.65887956e-03,8.62728464e+02,3.45028512e-04,3.17579000e-04,1.01853958e+02,1.76008097e+02,3.92657730e-08,3.19299730e-04,6.40288578e-02,1.06838934e-04,9.30540028e+01,8.08231082e-01,2.40929940e+00,1.79026433e-05,3.61204375e-02,2.75438701e+01,4.19887591e+01,1.36434541e+00,1.36304951e+00,9.99816583e-01,1.00000000e+00,1.36436612e+00,1.36419833e+00,1.34930926e-01,1.64780802e-04,5.64847920e-06,3.16046694e-05,1.39425885e-04,2.18010305e-02,6.14798075e-05
1.07894078e+02,3.32004423e-01,3.24630925e+03,5.66414575e+13,2.43539011e-06,2.43304235e-06,7.61040757e-12,7.60855632e-12,1.78540974e-06,1.78507974e-06,2.43545041e-06,2.43515048e-06,2.99904520e-10,6.84701301e-08,4.95319525e-10,4.96816931e-10,5.63863793e-08,8.33964652e-08,8.33548383e-08,1.46488700e-12,6.31424811e-04,2.69856183e-03,8.62728464e+02,3.49450903e-04,3.21535757e-04,1.01853958e+02,1.76008097e+02,3.97901910e-08,3.23086503e-04,6.47934678e-02,1.08432897e-04,9.30540028e+01,8.19893114e-01,2.40929940e+00,1.81864963e-05,3.66642144e-02,2.75092470e+01,4.20161342e+01,1.36405110e+00,1.36273613e+00,9.99815172e-01,1.00000000e+00,1.36408487e+00,1.36391688e+00,1.34841393e-01,1.61926395e-04,5.62793635e-06,3.06216426e-05,1.40878128e-04,2.16348146e-02,6.15706915e-05
1.07935780e+02,3.31501198e-01,3.24308978e+03,5.66362666e+13,2.43523050e-06,2.43284825e-06,7.72338751e-12,7.72148713e-12,1.78567754e-06,1.78534489e-06,2.43531384e-06,2.43501347e-06,3.00331630e-10,6.83536283e-08,5.00514608e-10,5.02027947e-10,5.61669004e-08,8.29310957e-08,8.28897087e-08,1.48003632e-12,6.40944547e-04,2.73884171e-03,8.62728464e+02,3.53930490e-04,3.25552992e-04,1.01853958e+02,1.76008097e+02,4.03227299e-08,3.26926573e-04,6.55684808e-02,1.10048983e-04,9.30540028e+01,8.31730247e-01,2.40929940e+00,1.84754158e-05,3.72160620e-02,2.74743177e+01,4.20379036e+01,1.36375714e+00,1.36242306e+00,9.99813712e-01,1.00000000e+00,1.36380381e+00,1.36363561e+00,1.34751901e-01,1.59113574e-04,5.60802954e-06,2.96683360e-05,1.42342700e-04,2.14708781e-02,6.16618358e-05
1.07977481e+02,3.30998096e-01,3.23987499e+03,5.66311173e+13,2.43507098e-06,2.43265374e-06,7.83806040e-12,7.83610952e-12,1.78594515e-06,1.78560985e-06,2.43517730e-06,2.43487651e-06,3.00759970e-10,6.82368559e-08,5.05753769e-10,5.07283164e-10,5.59466432e-08,8.24699387e-08,8.24287899e-08,1.49529331e-12,6.50619147e-04,2.77972886e-03,8.62728464e+02,3.58468115e-04,3.29631852e-04,1.01853958e+02,1.76008097e+02,4.08635398e-08,3.30820865e-04,6.63540687e-02,1.11687482e-04,9.30540028e+01,8.43745510e-01,2.40929940e+00,1.87695060e-05,3.77761102e-02,2.74393826e+01,4.20574022e+01,1.36346347e+00,1.36211000e+00,9.99812252e-01,1.00000000e+00,1.36352301e+00,1.36335458e+00,1.34662470e-01,1.56341813e-04,5.58876356e-06,2.87438609e-05,1.43819659e-04,2.13091763e-02,6.17532417e-05
1.08019183e+02,3.30495120e-01,3.23666487e+03,5.66260087e+13,2.43491157e-06,2.43245883e-06,7.95445094e-12,7.95244818e-12,1.78621258e-06,1.78587462e-06,2.43504081e-06,2.43473959e-06,3.01189537e-10,6.81198156e-08,5.11037203e-10,5.12582779e-10,5.57256157e-08,8.20129087e-08,8.19719963e-08,1.51065758e-12,6.60451164e-04,2.82123222e-03,8.62728464e+02,3.63064529e-04,3.33773413e-04,1.01853958e+02,1.76008097e+02,4.14127618e-08,3.34770230e-04,6.71503877e-02,1.13348651e-04,9.30540028e+01,8.55941720e-01,2.40929940e+00,1.90688669e-05,3.83444790e-02,2.74046537e+01,4.20768208e+01,1.36317009e+00,1.36179694e+00,9.99810793e-01,1.00000000e+00,1.36324245e+00,1.36307381e+00,1.34573101e-01,1.53610656e-04,5.57014390e-06,2.78473679e-05,1.45309063e-04,2.11496654e-02,6.18449088e-05
1.08060884e+02,3.29992273e-01,3.23345941e+03,5.66209397e+13,2.43475224e-06,2.43226347e-06,8.07258410e-12,8.07052804e-12,1.78647982e-06,1.78613920e-06,2.43490437e-06,2.43460272e-06,3.01620331e-10,6.80025087e-08,5.16365106e-10,5.17926988e-10,5.55038259e-08,8.15599220e-08,8.15192442e-08,1.52612874e-12,6.70443198e-04,2.86336089e-03,8.62728464e+02,3.67720495e-04,3.37978775e-04,1.01853958e+02,1.76008097e+02,4.19705395e-08,3.38775537e-04,6.79575972e-02,1.15032754e-04,9.30540028e+01,8.68321752e-01,2.40929940e+00,1.93736008e-05,3.89212905e-02,2.73701169e+01,4.20961553e+01,1.36287699e+00,1.36148387e+00,9.99809334e-01,1.00000000e+00,1.36296214e+00,1.36279329e+00,1.34483793e-01,1.50919650e-04,5.55217604e-06,2.69780321e-05,1.46810967e-04,2.09923026e-02,6.19368369e-05
1.08102585e+02,3.29489560e-01,3.23025859e+03,5.66159071e+13,2.43459301e-06,2.43206703e-06,8.19248340e-12,8.19037234e-12,1.78674690e-06,1.78640360e-06,2.43476797e-06,2.43446594e-06,3.02052355e-10,6.78849380e-08,5.21737684e-10,5.23315984e-10,5.52812817e-08,8.11108963e-08,8.10704536e-08,1.54170641e-12,6.80597896e-04,2.90612410e-03,8.62728464e+02,3.72436790e-04,3.42249060e-04,1.01853958e+02,1.76008097e+02,4.25370196e-08,3.42837669e-04,6.87758593e-02,1.16740053e-04,9.30540028e+01,8.80888532e-01,2.40929940e+00,1.96838121e-05,3.95066691e-02,2.73364261e+01,4.21205403e+01,1.36258415e+00,1.36117042e+00,9.99807865e-01,1.00000000e+00,1.36268207e+00,1.36251304e+00,1.34394543e-01,1.48268339e-04,5.53486487e-06,2.61350551e-05,1.48325430e-04,2.08370460e-02,6.20290263e-05
1.08144287e+02,3.28987008e-01,3.22706318e+03,5.66109100e+13,2.43443356e-06,2.43187012e-06,8.31416912e-12,8.31200094e-12,1.78701362e-06,1.78666781e-06,2.43463161e-06,2.43432905e-06,3.02485562e-10,6.77671583e-08,5.27155073e-10,5.28749958e-10,5.50580396e-08,8.06657511e-08,8.06255357e-08,1.55739000e-12,6.90917307e-04,2.94952856e-03,8.62728464e+02,3.77213893e-04,3.46585134e-04,1.01853958e+02,1.76008097e+02,4.31123151e-08,3.46957259e-04,6.96052847e-02,1.18470710e-04,9.30540028e+01,8.93644244e-01,2.40929940e+00,1.99995882e-05,4.01007042e-02,2.73033115e+01,4.21472206e+01,1.36229155e+00,1.36085707e+00,9.99806488e-01,1.00000000e+00,1.36240238e+00,1.36223307e+00,1.34305394e-01,1.45656471e-04,5.51821753e-06,2.53176983e-05,1.49852497e-04,2.06838560e-02,6.21214695e-05
1.08185988e+02,3.28484610e-01,3.22387274e+03,5.66059557e+13,2.43427451e-06,2.43167345e-06,8.43767317e-12,8.43544724e-12,1.78728031e-06,1.78693184e-06,2.43449530e-06,2.43419234e-06,3.02919993e-10,6.76491529e-08,5.32617544e-10,5.34229100e-10,5.48340853e-08,8.02244071e-08,8.01844228e-08,1.57317926e-12,7.01404418e-04,2.99358486e-03,8.62728464e+02,3.82052731e-04,3.50988278e-04,1.01853958e+02,1.76008097e+02,4.36965929e-08,3.51135331e-04,7.04460631e-02,1.20225036e-04,9.30540028e+01,9.06592239e-01,2.40929940e+00,2.03210455e-05,4.07035390e-02,2.72698034e+01,4.21686397e+01,1.36199929e+00,1.36054397e+00,9.99805023e-01,1.00000000e+00,1.36212282e+00,1.36195331e+00,1.34216268e-01,1.43083481e-04,5.50223959e-06,2.45251791e-05,1.51392236e-04,2.05326914e-02,6.22141718e-05
