time,t9,rho,R15_14,Y_h1,X_h1,Y_he4,X_he4,Y_c12,X_c12,Y_c13,X_c13,Y_n13,X_n13,Y_n14,X_n14,Y_n15,X_n15,Y_o14,X_o14,Y_o15,X_o15,Y_o16,X_o16,Y_o17,X_o17,Y_o18,X_o18,Y_f17,X_f17,Y_f18,X_f18,Y_ne18,X_ne18,Y_ne20,X_ne20
2.53321727e-05,7.00000000e-02,2.20000000e+04,3.67544220e-03,7.12941124e-01,7.12941124e-01,6.91377285e-02,2.76550914e-01,1.89972133e-04,2.27966560e-03,2.13235755e-06,2.77206481e-05,5.54860391e-11,7.21318509e-10,5.71014337e-05,7.99420072e-04,2.09872715e-07,3.14809073e-06,6.49732814e-19,9.09625940e-18,3.03735555e-13,4.55603333e-12,3.62073935e-04,5.79318297e-03,1.37916290e-07,2.34457692e-06,7.25851504e-07,1.30653271e-05,2.65856483e-13,4.51956021e-12,2.18596044e-16,3.93472879e-15,1.58741214e-24,2.85734186e-23,7.17611355e-05,1.43522271e-03
2.66022493e-05,7.00000000e-02,2.20000000e+04,3.67539065e-03,7.12941124e-01,7.12941124e-01,6.91377285e-02,2.76550914e-01,1.89972134e-04,2.27966561e-03,2.13235745e-06,2.77206468e-05,5.82679371e-11,7.57483182e-10,5.71014338e-05,7.99420073e-04,2.09869757e-07,3.14804635e-06,7.16517224e-19,1.00312411e-17,3.18963913e-13,4.78445869e-12,3.62073935e-04,5.79318297e-03,1.37916287e-07,2.34457688e-06,7.25850303e-07,1.30653055e-05,2.79185700e-13,4.74615690e-12,2.29555766e-16,4.13200378e-15,1.75057796e-24,3.15104032e-23,7.17611355e-05,1.43522271e-03
2.79360035e-05,7.00000000e-02,2.20000000e+04,3.67533651e-03,7.12941124e-01,7.12941124e-01,6.91377285e-02,2.76550914e-01,1.89972136e-04,2.27966563e-03,2.13235734e-06,2.77206454e-05,6.11893108e-11,7.95461041e-10,5.71014339e-05,7.99420075e-04,2.09866650e-07,3.14799975e-06,7.90166237e-19,1.10623273e-17,3.34955773e-13,5.02433659e-12,3.62073935e-04,5.79318297e-03,1.37916285e-07,2.34457684e-06,7.25849042e-07,1.30652828e-05,2.93183203e-13,4.98411444e-12,2.41064974e-16,4.33916953e-15,1.93051512e-24,3.47492722e-23,7.17611355e-05,1.43522271e-03
2.93366280e-05,7.00000000e-02,2.20000000e+04,3.67527967e-03,7.12941124e-01,7.12941124e-01,6.91377285e-02,2.76550914e-01,1.89972137e-04,2.27966565e-03,2.13235723e-06,2.77206440e-05,6.42571532e-11,8.35342991e-10,5.71014340e-05,7.99420076e-04,2.09863388e-07,3.14795081e-06,8.71385447e-19,1.21993963e-17,3.51749415e-13,5.27624122e-12,3.62073935e-04,5.79318297e-03,1.37916282e-07,2.34457680e-06,7.25847718e-07,1.30652589e-05,3.07882496e-13,5.23400244e-12,2.53151217e-16,4.55672191e-15,2.12894752e-24,3.83210554e-23,7.17611355e-05,1.43522271e-03
3.08074755e-05,7.00000000e-02,2.20000000e+04,3.67521997e-03,7.12941124e-01,7.12941124e-01,6.91377285e-02,2.76550914e-01,1.89972139e-04,2.27966567e-03,2.13235711e-06,2.77206425e-05,6.74788076e-11,8.77224499e-10,5.71014341e-05,7.99420077e-04,2.09859962e-07,3.14789942e-06,9.60952977e-19,1.34533417e-17,3.69385038e-13,5.54077557e-12,3.62073935e-04,5.79318297e-03,1.37916279e-07,2.34457675e-06,7.25846327e-07,1.30652339e-05,3.23318767e-13,5.49641904e-12,2.65843427e-16,4.78518168e-15,2.34777623e-24,4.22599721e-23,7.17611355e-05,1.43522271e-03
3.23520668e-05,7.00000000e-02,2.20000000e+04,3.67515728e-03,7.12941124e-01,7.12941124e-01,6.91377285e-02,2.76550914e-01,1.89972141e-04,2.27966569e-03,2.13235699e-06,2.77206409e-05,7.08619859e-11,9.21205816e-10,5.71014342e-05,7.99420079e-04,2.09856364e-07,3.14784546e-06,1.05972693e-18,1.48361770e-17,3.87904856e-13,5.81857284e-12,3.62073935e-04,5.79318297e-03,1.37916277e-07,2.34457670e-06,7.25844867e-07,1.30652076e-05,3.39528964e-13,5.77199238e-12,2.79171984e-16,5.02509570e-15,2.58909771e-24,4.66037589e-23,7.17611355e-05,1.43522271e-03
3.39740990e-05,7.00000000e-02,2.20000000e+04,3.67509146e-03,7.12941124e-01,7.12941124e-01,6.91377285e-02,2.76550914e-01,1.89972142e-04,2.27966571e-03,2.13235686e-06,2.77206392e-05,7.44147862e-11,9.67392220e-10,5.71014343e-05,7.99420080e-04,2.09852586e-07,3.14778879e-06,1.16865361e-18,1.63611505e-17,4.07353200e-13,6.11029801e-12,3.62073935e-04,5.79318297e-03,1.37916274e-07,2.34457665e-06,7.25843333e-07,1.30651800e-05,3.56551889e-13,6.06138212e-12,2.93168792e-16,5.27703826e-15,2.85522394e-24,5.13940310e-23,7.17611355e-05,1.43522271e-03
3.56774549e-05,7.00000000e-02,2.20000000e+04,3.67502233e-03,7.12941124e-01,7.12941124e-01,6.91377285e-02,2.76550914e-01,1.89972144e-04,2.27966573e-03,2.13235672e-06,2.77206374e-05,7.81457129e-11,1.01589427e-09,5.71014344e-05,7.99420082e-04,2.09848619e-07,3.14772928e-06,1.28877659e-18,1.80428722e-17,4.27776624e-13,6.41664936e-12,3.62073935e-04,5.79318297e-03,1.37916270e-07,2.34457660e-06,7.25841723e-07,1.30651510e-05,3.74428291e-13,6.36528095e-12,3.07867356e-16,5.54161241e-15,3.14870452e-24,5.66766813e-23,7.17611355e-05,1.43522271e-03
3.74662118e-05,7.00000000e-02,2.20000000e+04,3.67494974e-03,7.12941124e-01,7.12941124e-01,6.91377285e-02,2.76550914e-01,1.89972146e-04,2.27966575e-03,2.13235658e-06,2.77206356e-05,8.20636967e-11,1.06682806e-09,5.71014346e-05,7.99420084e-04,2.09844453e-07,3.14766679e-06,1.42124671e-18,1.98974539e-17,4.49224015e-13,6.73836023e-12,3.62073935e-04,5.79318297e-03,1.37916267e-07,2.34457654e-06,7.25840032e-07,1.30651206e-05,3.93200960e-13,6.68441633e-12,3.23302860e-16,5.81945147e-15,3.47235110e-24,6.25023199e-23,7.17611355e-05,1.43522271e-03
3.93446514e-05,7.00000000e-02,2.20000000e+04,3.67487351e-03,7.12941124e-01,7.12941124e-01,6.91377285e-02,2.76550914e-01,1.89972148e-04,2.27966578e-03,2.13235643e-06,2.77206336e-05,8.61781161e-11,1.12031551e-09,5.71014347e-05,7.99420086e-04,2.09840078e-07,3.14760117e-06,1.56733310e-18,2.19426634e-17,4.71746711e-13,7.07620067e-12,3.62073935e-04,5.79318297e-03,1.37916264e-07,2.34457648e-06,7.25838256e-07,1.30650886e-05,4.12914832e-13,7.01955215e-12,3.39512250e-16,6.11122051e-15,3.82926438e-24,6.89267588e-23,7.17611355e-05,1.43522271e-03
